[35.076698, 28.933563;
 353.95212, 313.4278;
 99.867638, 315.11038;
 319.36172, 320.01263;
 359.75104, 320.20169;
 193.80661, 321.05096;
 236.96144, 321.00391;
 166.74911, 323.39081;
 248.55934, 326.34259;
 72.582336, 327.03452;
 308.24506, 326.73352;
 33.091354, 327.81445;
 238.57681, 329.57416;
 214.86954, 329.0636;
 59.016895, 330.30203;
 156.19472, 331.90472;
 331.95889, 330.0401;
 111.18599, 331.3631;
 128.49765, 330.62378;
 156.20149, 332.94427;
 124.27657, 338.03159;
 205.65593, 337.22995;
 185.84982, 342.35056;
 52.529202, 344.26471;
 267.39624, 344.13647;
 236.18266, 344.90646;
 49.373981, 345.79016;
 275.56732, 346.76596;
 111.87315, 347.63321;
 285.19614, 346.67819;
 167.83778, 348.93127;
 78.802109, 351.21204;
 82.687271, 350.67416;
 284.46854, 353.83524;
 170.39116, 353.72266;
 210.59035, 355.94962;
 83.922241, 358.22879;
 170.55893, 359.13031;
 194.8586, 358.6796;
 101.32328, 362.04239;
 129.57355, 363.13043;
 340.23215, 363.22717;
 46.255177, 366.12714;
 362.85153, 365.79218;
 66.171364, 43.32497;
 111.4557, 45.962147;
 142.01328, 47.84267;
 201.63463, 49.000023;
 144.05032, 57.047405;
 166.44958, 58.185555;
 343.6857, 62.33231;
 186.69162, 64.306488;
 343.33762, 71.469612;
 302.49719, 73.240517;
 98.213387, 74.2285;
 138.28673, 76.242043;
 252.98462, 79.831062;
 100.56584, 85.067398;
 151.74323, 85.645821;
 282.09695, 88.956352;
 324.91931, 90.625938;
 177.1684, 92.269913;
 211.79256, 91.664497;
 88.030205, 94.189781;
 304.82159, 94.086723;
 347.8353, 94.972488;
 44.566174, 97.031639;
 120.54255, 96.516899;
 180.87045, 100.78137;
 326.84824, 101.14243;
 276.28915, 102.4416;
 207.39211, 102.9111;
 264.94907, 103.85588;
 343.03003, 108.38763;
 276.82565, 110.28207;
 106.35191, 119.99088;
 162.16551, 120.63286;
 85.143814, 129.08044;
 187.46356, 133.46861;
 303.61679, 138.41687;
 274.84686, 146.77434;
 247.91771, 151.66112;
 128.79193, 153.31514;
 104.03693, 158.68138;
 97.280403, 162.30627;
 256.61987, 166.02165;
 81.183334, 166.63309;
 47.81773, 172.27122;
 224.36494, 184.71449;
 189.52115, 185.89314;
 57.89975, 190.50024;
 49.445518, 192.01799;
 198.43605, 199.10817;
 162.46989, 211.90962;
 128.19835, 212.92775;
 189.23819, 213.33107;
 238.6783, 219.69492;
 194.82484, 226.52762;
 102.75967, 230.98993;
 224.69727, 230.85577;
 331.29001, 235.54425;
 135.28236, 238.1893;
 105.61744, 239.47551;
 76.647392, 248.32339;
 65.940941, 251.34917;
 104.7463, 251.36507;
 339.30609, 254.13335;
 53.089245, 256.2493;
 127.35188, 263.7294;
 273.8826, 268.04962;
 278.04395, 271.76163;
 254.96944, 278.09262;
 204.00757, 279.12161;
 282.59283, 281.84299;
 300.91177, 286.09039;
 116.39366, 287.35138;
 263.76001, 297.32953;
 332.09549, 301.14163;
 308.78989, 301.99957;
 337.55426, 309.75525;
 252.87164, 316.979;
 55.238781, 318.71072;
 50.45174, 321.52023;
 196.91252, 348.63879;
 185.57722, 353.39139;
 119.22494, 51.419975;
 144.21605, 65.03318;
 167.65591, 65.664108;
 187.02916, 71.726044;
 148.91006, 102.99701;
 72.434166, 116.11311;
 343.83081, 115.95582;
 156.28915, 124.87607;
 236.65891, 130.40508;
 220.18222, 131.12241;
 293.09872, 132.06381;
 242.35997, 137.6458;
 124.30737, 141.16815;
 324.51379, 152.18059;
 186.77437, 164.95612;
 236.92726, 181.67607;
 235.51306, 189.4039;
 145.36864, 193.98097;
 87.459747, 201.07018;
 236.24741, 246.05525;
 60.535435, 247.46564;
 291.8602, 263.41071;
 57.102695, 302.03427;
 58.313168, 310.86768;
 72.726494, 326.5715;
 58.95356, 329.74738;
 265.38489, 59.801201;
 126.00777, 61.4496;
 81.057968, 62.920609;
 187.72935, 63.296688;
 244.66765, 68.175629;
 148.62213, 68.883049;
 108.15331, 69.665176;
 126.42049, 70.652626;
 81.732635, 73.364578;
 302.92465, 73.183083;
 285.98636, 74.47966;
 137.92465, 76.026505;
 113.72015, 77.486099;
 93.632484, 78.040054;
 189.68823, 79.773346;
 251.80608, 79.876022;
 220.43968, 81.555779;
 152.45822, 84.439346;
 241.59, 85.317177;
 138.70612, 86.019699;
 115.45886, 86.556786;
 95.467049, 88.608971;
 176.36217, 90.84082;
 325.38681, 90.866714;
 258.11807, 92.102844;
 105.54547, 93.115479;
 305.14603, 94.113434;
 86.551498, 95.277008;
 155.11427, 95.003693;
 139.01265, 95.984673;
 241.82892, 95.605011;
 207.31488, 101.81282;
 258.31989, 101.91457;
 276.02731, 101.83918;
 105.69075, 102.50007;
 170.7222, 104.28668;
 262.74478, 103.95949;
 120.77757, 105.35509;
 139.82817, 105.02186;
 71.504913, 106.5996;
 96.017708, 106.81425;
 84.747986, 108.09434;
 186.54703, 108.8788;
 206.64021, 111.47889;
 174.76198, 111.82626;
 316.60596, 114.65375;
 95.503044, 115.92581;
 184.77596, 118.34038;
 195.63341, 118.62555;
 83.142807, 120.05124;
 106.76357, 119.62302;
 161.79898, 119.82906;
 233.55785, 120.02641;
 64.919403, 124.49485;
 319.05707, 124.07076;
 195.56271, 127.16151;
 105.33469, 129.9648;
 165.61389, 131.0322;
 125.36835, 132.6696;
 114.6166, 134.33682;
 187.88573, 134.00313;
 267.40836, 134.77374;
 87.337845, 136.78699;
 219.02261, 137.95203;
 170.01747, 140.0105;
 67.117096, 140.80229;
 116.26568, 144.87634;
 240.48633, 145.06877;
 87.975677, 146.46167;
 153.85695, 147.08295;
 164.73369, 147.9924;
 67.299934, 149.94455;
 97.597481, 151.94482;
 129.76141, 153.51424;
 173.61322, 155.78017;
 212.88002, 159.12659;
 71.672394, 162.47534;
 313.57007, 164.1729;
 98.913483, 164.89407;
 201.18561, 164.67085;
 82.920914, 166.16306;
 175.28635, 165.59175;
 212.54094, 169.15967;
 73.790352, 173.04866;
 315.60321, 173.61362;
 168.52574, 174.91704;
 135.05568, 176.01106;
 57.803329, 180.40402;
 99.544182, 184.20622;
 225.58435, 184.5072;
 84.553543, 185.44621;
 189.04201, 186.48491;
 326.43405, 185.9855;
 136.45396, 188.40741;
 59.065975, 191.18275;
 69.128654, 194.33838;
 124.50146, 195.18311;
 99.772438, 195.49168;
 172.35168, 199.14938;
 199.81772, 198.89317;
 189.06419, 203.07265;
 82.353622, 204.0717;
 108.28957, 204.09142;
 123.86273, 204.21347;
 306.86591, 209.01419;
