[238.26857, 29.667665;
 149.2704, 260.42026;
 269.63495, 259.90985;
 124.57199, 265.457;
 39.409492, 267.36905;
 168.2618, 267.52597;
 248.57689, 267.84518;
 274.09116, 269.08575;
 33.081226, 273.22351;
 290.24277, 272.79251;
 280.8548, 276.4953;
 114.05689, 277.67224;
 316.00479, 278.48367;
 247.60626, 279.56226;
 290.60834, 281.89743;
 59.388592, 282.46005;
 179.01262, 282.32129;
 243.10423, 281.31882;
 329.8866, 283.43097;
 281.85361, 285.52328;
 267.07156, 286.00897;
 318.74426, 286.54178;
 340.08218, 286.69598;
 73.970734, 287.60532;
 246.01982, 290.67697;
 210.31993, 290.26135;
 174.7166, 294.80411;
 274.54623, 293.22238;
 152.34531, 292.59827;
 75.190414, 294.85049;
 305.26956, 295.64899;
 59.899799, 296.82651;
 336.9223, 297.30151;
 111.69362, 298.74594;
 306.92581, 303.34866;
 342.51541, 303.02664;
 195.14128, 303.83249;
 28.843189, 305.05069;
 233.38155, 303.69348;
 43.157578, 306.97626;
 171.23267, 306.12036;
 368.13373, 306.79831;
 87.815025, 309.1488;
 243.78244, 308.90997;
 296.8457, 308.90228;
 52.40556, 309.5426;
 214.00279, 311.21622;
 234.99057, 312.02554;
 75.79808, 312.0932;
 317.8176, 311.71863;
 122.70412, 313.19989;
 137.16612, 312.22092;
 161.75237, 313.5643;
 45.501945, 314.54996;
 133.42238, 319.36072;
 205.85661, 318.15393;
 188.36429, 323.00674;
 69.620529, 324.81647;
 232.99962, 325.07425;
 260.6008, 324.30045;
 67.630203, 325.6283;
 267.78818, 327.14087;
 276.26337, 326.56085;
 122.27309, 327.43265;
 171.99496, 328.88452;
 98.448494, 330.63654;
 174.75015, 332.98978;
 275.78448, 332.71201;
 38.829517, 334.40207;
 97.569221, 337.2901;
 174.61588, 337.96191;
 195.36893, 338.87744;
 113.10452, 340.40289;
 138.53546, 340.67654;
 325.47729, 340.92157;
 346.10699, 343.13757;
 65.432892, 343.88647;
 134.46045, 349.18707;
 202.77863, 350.33786;
 292.77228, 350.9588;
 96.139191, 352.00574;
 170.17841, 352.1138;
 152.02115, 353.90802;
 191.58098, 353.54129;
 237.9901, 353.91367;
 200.23578, 355.30347;
 264.59052, 355.53296;
 259.21301, 357.59689;
 67.318108, 358.62881;
 48.995014, 360.76993;
 287.84225, 362.46442;
 260.30478, 363.45218;
 129.24644, 363.80841;
 148.85574, 365.37402;
 283.26511, 364.71033;
 73.793312, 365.86383;
 113.98309, 367.61072;
 90.980347, 369.84073;
 104.1215, 44.324135;
 127.9061, 52.588268;
 192.40129, 54.257835;
 54.64949, 55.460896;
 82.492836, 58.074917;
 122.23595, 60.189644;
 260.77881, 64.287285;
 170.96309, 71.070107;
 328.41977, 74.706665;
 189.21614, 76.039154;
 328.22327, 83.086922;
 291.82886, 84.391174;
 109.94434, 85.917152;
 276.69531, 85.784264;
 146.05096, 87.218346;
 247.39859, 90.157677;
 158.23764, 95.048935;
 311.89001, 100.08295;
 180.21379, 100.75281;
 100.89446, 103.28918;
 293.83307, 102.86156;
 331.54837, 103.52657;
 129.80951, 104.9753;
 183.40123, 108.67959;
 207.2718, 110.30129;
 268.34525, 110.0977;
 60.652184, 113.96459;
 327.23807, 115.03027;
 118.05232, 125.75727;
 167.10139, 126.06161;
 99.525078, 133.72633;
 354.48657, 136.84052;
 243.51764, 153.94299;
 138.88165, 156.06413;
 96.064339, 166.95061;
 65.848206, 172.00912;
 222.79585, 183.02768;
 191.29341, 184.50519;
 75.632614, 188.88477;
 67.275757, 189.87601;
 200.03604, 195.71925;
 48.415344, 197.68126;
 136.81577, 208.16718;
 190.95511, 208.61;
 235.14078, 213.8181;
 222.10078, 223.29369;
 114.75777, 224.0842;
 246.16817, 224.49152;
 317.2283, 228.01656;
 156.73973, 237.95309;
 115.48191, 242.13995;
 325.29767, 244.13289;
 70.921547, 247.28218;
 341.58646, 250.74133;
 136.61047, 253.23105;
 249.55505, 265.34082;
 126.67942, 274.44598;
 322.64392, 293.53091;
 248.11717, 300.35687;
 69.028946, 304.2077;
 272.17654, 317.73987;
 197.8309, 328.28189;
 96.446396, 330.14014;
 188.21237, 332.58783;
 48.217422, 341.35193;
 128.82027, 341.64606;
 292.09207, 342.98132;
 322.50079, 49.37167;
 88.789001, 62.124256;
 135.52693, 74.126686;
 188.71408, 83.018379;
 237.11282, 103.74861;
 251.4879, 108.97731;
 116.78496, 109.76495;
 155.78867, 111.00497;
 130.25768, 112.56109;
 87.13726, 122.64404;
 187.55341, 124.22535;
 230.34758, 125.95445;
 218.29953, 135.16785;
 233.62344, 135.24794;
 283.00223, 136.30923;
 173.85974, 143.3764;
 224.94724, 144.82729;
 83.051987, 151.94894;
 52.53455, 169.10284;
 233.48474, 178.73766;
 312.88577, 184.51024;
 231.82527, 187.76143;
 153.05273, 228.79829;
 302.00485, 229.00986;
 339.89212, 234.71707;
 233.746, 237.66019;
 192.29762, 239.28375;
 80.633965, 249.03746;
 339.12793, 287.99847;
 87.981491, 308.80389;
 75.598114, 311.50421;
 46.311947, 315.00571;
 96.90406, 338.47473;
 113.15919, 340.3519;
 96.702019, 351.48083;
 237.98944, 353.2663;
 200.19632, 355.20663;
 83.355453, 58.140709;
 277.18793, 59.379379;
 118.90044, 59.998608;
 153.49843, 59.874413;
 74.401115, 63.526226;
 311.51837, 63.633564;
 169.939, 64.870636;
 129.72791, 65.560883;
 193.98987, 66.07589;
 164.18013, 66.707649;
 107.3602, 68.321899;
 85.583054, 68.769859;
 119.52753, 70.366898;
 153.326, 69.954285;
 286.43527, 69.504158;
 258.84229, 72.349998;
 328.64633, 73.764519;
 95.05426, 75.133049;
 189.88844, 75.435013;
 240.62918, 79.748604;
 119.42996, 81.077049;
 154.43996, 80.689896;
 95.820938, 85.160103;
 276.95132, 85.283615;
 107.90925, 87.380913;
 125.29041, 87.775719;
 191.72345, 90.283112;
 246.5974, 90.193176;
 218.30319, 91.074089;
 159.21309, 92.973732;
 327.21536, 92.661674;
 237.27193, 95.217354;
 125.92528, 96.39106;
 145.33176, 95.621864;
 108.39001, 97.872795;
 179.24524, 99.37854;
 311.97095, 99.644249;
 252.85553, 100.92207;
 117.37627, 101.96186;
 330.36929, 103.33571;
 99.484299, 104.27453;
 146.69142, 104.49229;
 161.04346, 103.6064;
 207.28023, 109.36774;
 174.50331, 111.54645;
 255.33595, 111.24768;
 147.2948, 113.15784;
 86.967178, 113.84725;
 108.52402, 114.02938;
 72.749901, 115.46447;
 98.479576, 115.30793;
 327.26031, 114.44171;
 60.730976, 115.84543;
 189.03026, 115.65313;
 206.85138, 118.42918;
 178.50534, 118.84299;
 304.32217, 120.80948;
 108.02141, 122.21288;
 118.16212, 125.1783;
 197.34241, 124.56588;
 97.197655, 125.62425;
 166.90877, 125.55427;
 80.962631, 129.8468;
 197.68796, 132.3958;
 116.40825, 134.8085;
 169.8165, 135.80952;
 132.59959, 136.61523;
 125.92222, 137.84277;
 101.03562, 140.62541;
 328.14554, 142.64114;
 83.354431, 144.2039;
 58.771065, 146.93776;
 127.22038, 148.04869;
 236.20557, 147.71397;
 160.00877, 149.26543;
 100.81577, 149.52248;
 328.43478, 152.73918;
 110.50536, 154.33449;
 138.67136, 155.65753;
 177.59131, 157.05907;
 211.89113, 160.30252;
 64.830444, 161.80983;
 87.219589, 163.32823;
 301.59058, 164.76532;
 97.534966, 166.58604;
 111.22008, 165.95166;
 178.85043, 166.29375;
 212.25076, 169.88634;
 65.22747, 171.93538;
 303.47107, 174.00098;
 173.22656, 174.77231;
 143.65062, 175.52962;
 74.886703, 179.29892;
 111.22281, 182.17314;
 97.839165, 184.14938;
 191.3078, 184.87825;
 144.17358, 186.3833;
 75.940514, 189.33221;
 134.13136, 192.12193;
 111.75061, 192.94902;
 176.51762, 195.77568;
 98.593941, 198.76256;
 191.1244, 199.22626;
 119.51311, 200.38455;
 133.01077, 200.42421;
 333.27496, 200.74033;
 295.69958, 204.72055;
 200.50311, 205.8329;
 136.92412, 208.39696;
 100.69048, 208.67596;
 167.30772, 208.83386;
 76.299477, 209.79488;
 123.5636, 210.1868;
 334.0145, 209.98604;
 235.33948, 212.57635;
 110.13509, 217.3396;
 192.72952, 218.57538;
 265.85507, 219.84517;
