[282.64737, 1.8864124;
 394.17068, 121.28716;
 13.604147, 122.03419;
 107.93503, 121.87273;
 303.71252, 121.85761;
 328.18933, 121.61984;
 187.77785, 124.48973;
 196.46298, 125.07695;
 230.49237, 126.36259;
 96.600067, 127.52216;
 55.414673, 128.86017;
 80.737549, 130.38058;
 374.32736, 130.26338;
 29.127293, 131.59009;
 195.68092, 131.97069;
 391.28418, 132.0448;
 172.97153, 134.40764;
 116.11541, 135.2599;
 233.15753, 134.94955;
 218.97441, 136.16844;
 283.56317, 136.72398;
 135.66624, 138.07065;
 4.4663458, 138.98482;
 261.49002, 138.54797;
 123.41824, 139.93233;
 101.28765, 140.73448;
 173.51173, 143.31697;
 7.4731865, 144.3701;
 134.03163, 144.20218;
 329.83221, 144.38161;
 81.972282, 144.8752;
 224.69362, 144.82732;
 353.63516, 144.61482;
 125.61223, 147.00572;
 237.08347, 148.06873;
 357.72302, 147.97726;
 101.71667, 149.23576;
 160.03645, 149.81747;
 328.12482, 150.32661;
 7.3631983, 151.32094;
 83.510338, 151.06042;
 109.36275, 154.0793;
 176.67717, 158.54803;
 65.472061, 162.24481;
 86.617134, 163.96315;
 300.42743, 165.32104;
 383.51794, 165.41103;
 178.02647, 165.65002;
 211.65001, 168.20363;
 52.353451, 169.19835;
 302.97003, 171.91592;
 170.90179, 174.47145;
 142.10133, 175.43192;
 74.025276, 179.5797;
 233.326, 180.79893;
 15.695724, 184.8544;
 100.01797, 183.68539;
 112.22315, 184.01662;
 312.77243, 184.86081;
 51.493301, 185.84096;
 232.55083, 186.78851;
 146.66539, 188.1727;
 152.07262, 191.2639;
 84.0728, 191.69305;
 133.18085, 193.31607;
 176.06833, 196.55208;
 103.54835, 197.97086;
 191.29135, 199.19014;
 34.237129, 199.58286;
 133.4397, 199.92754;
 393.34167, 200.02252;
 96.311485, 201.05724;
 120.39663, 200.61583;
 331.51581, 201.61864;
 294.84128, 204.1032;
 378.0224, 204.32527;
 48.260246, 207.85489;
 333.71167, 207.6956;
 363.06607, 208.06642;
 35.722668, 215.36189;
 109.70682, 219.65117;
 265.10773, 220.89392;
 71.089333, 222.23485;
 152.47289, 222.136;
 166.14099, 222.50146;
 152.92006, 228.10709;
 266.34888, 228.14424;
 18.234621, 228.89627;
 301.90158, 229.42747;
 109.54884, 232.4953;
 339.43124, 235.51668;
 232.78453, 237.61427;
 23.27276, 239.14751;
 66.607697, 238.98639;
 77.162712, 238.82114;
 92.253769, 239.72882;
 192.5777, 239.55583;
 117.6408, 242.59399;
 80.866203, 248.8902;
 158.90645, 252.06148;
 28.725571, 258.43073;
 124.81434, 264.93597;
 23.86817, 267.01605;
 168.20099, 267.35309;
 33.145573, 273.28619;
 280.987, 276.80447;
 315.74823, 278.84668;
 246.82794, 279.68805;
 291.36398, 281.32343;
 58.473602, 282.35046;
 241.58762, 281.92981;
 281.57816, 285.37433;
 266.68704, 286.24536;
 210.32468, 290.51581;
 246.02882, 290.52759;
 274.30151, 293.11777;
 305.20706, 296.04749;
 60.221355, 297.19922;
 337.60406, 297.23444;
 112.26179, 298.68127;
 306.50427, 302.90158;
 195.38799, 304.11795;
 234.33029, 304.4541;
 28.848673, 305.03754;
 43.152855, 306.52271;
 368.27243, 306.52341;
 87.835899, 309.08368;
 243.95082, 308.72025;
 296.69437, 309.14542;
 52.405453, 309.86414;
 214.13705, 311.11826;
 234.91631, 311.31216;
 75.785629, 312.01971;
 121.61274, 313.09903;
 162.00998, 313.75647;
 133.85591, 318.72293;
 188.06674, 322.80804;
 71.762985, 324.08185;
 68.119217, 325.39453;
 232.67216, 325.16647;
 267.72525, 326.69992;
 276.29391, 326.72626;
 122.7946, 327.54044;
 5.0425968, 330.12341;
 97.697266, 330.41452;
 97.377274, 337.61526;
 195.95163, 338.07986;
 113.09471, 340.45145;
 138.40889, 341.06525;
 325.2489, 341.15707;
 345.45398, 343.45389;
 23.077847, 344.25586;
 64.714516, 343.89252;
 134.55292, 348.52078;
 96.221962, 351.94888;
 169.87048, 351.97226;
 191.43962, 353.69614;
 238.00706, 353.85226;
 200.1646, 355.30023;
 259.24704, 357.47931;
 11.630454, 359.08191;
 13.933228, 359.18759;
 67.462135, 358.64063;
 129.25961, 363.78317;
 260.37906, 363.5004;
 283.47888, 364.61185;
 114.11327, 367.68741;
 90.947876, 369.75418;
 206.54747, 371.13718;
 390.61716, 371.31799;
 44.804783, 372.405;
 298.27936, 375.96561;
 94.507835, 377.37442;
 320.49216, 376.59927;
 146.40102, 377.74545;
 8.5178442, 379.2547;
 71.395538, 378.66113;
 233.46759, 378.82513;
 315.56042, 379.94904;
 55.35722, 382.30331;
 76.863831, 382.1127;
 34.668434, 383.13559;
 9.9427557, 387.08676;
 366.54733, 386.77518;
 76.706985, 389.53345;
 157.61266, 392.83542;
 184.89816, 394.94214;
 67.334145, 2.5236037;
 282.52618, 2.7246294;
 152.87082, 4.9529161;
 21.294601, 5.9824452;
 334.24091, 7.9259548;
 113.37829, 9.2964716;
 174.56329, 8.516325;
 182.6169, 12.130354;
 135.54109, 14.248333;
 245.99698, 15.008391;
 101.18604, 17.297924;
 160.50392, 16.789103;
 66.451385, 17.519028;
 84.800919, 18.514456;
 41.984463, 19.974358;
 314.87451, 20.521669;
 290.67944, 22.512627;
 373.74127, 22.143362;
 227.06615, 22.841841;
 98.963776, 25.492071;
 118.18367, 25.174261;
 37.276577, 25.825514;
 80.462456, 26.879034;
 227.41583, 31.386854;
 266.31561, 31.757444;
 337.36725, 33.068001;
 168.66872, 34.095341;
 119.55215, 35.153664;
 210.61743, 34.667095;
 252.17232, 34.84832;
 69.196457, 35.907494;
 234.92778, 36.63969;
 33.260956, 37.856514;
 81.888542, 38.090256;
 60.562592, 39.064426;
 108.96501, 38.634018;
 298.32874, 39.673588;
 269.36404, 41.012852;
 95.260643, 41.503742;
 236.79007, 45.240368;
 54.561466, 45.675541;
 152.31686, 48.885612;
 322.42502, 49.496048;
 275.63031, 50.252785;
 127.45055, 52.809345;
 146.467, 54.354366;
 192.53738, 54.397148;
 54.866947, 55.348202;
 167.34431, 57.441334;
 256.66562, 56.655277;
 106.11587, 57.853657;
 82.914314, 58.408192;
 276.95657, 59.130955;
 88.771744, 62.076122;
 73.857376, 63.147655;
 170.31145, 64.435005;
 260.84995, 64.24659;
 310.935, 64.186104;
 194.38924, 66.368217;
 163.02185, 66.873779;
 85.810867, 68.295227;
 107.55549, 68.036133;
 121.17713, 68.750458;
 286.33572, 69.84935;
 258.74533, 72.513603;
 116.47617, 72.841316;
 328.39383, 74.665192;
 95.358063, 75.370056;
 189.49994, 75.715401;
 155.97575, 80.383339;
 240.21587, 80.07132;
 16.442877, 81.252121;
 119.29443, 81.362701;
 135.32294, 81.883461;
 95.898895, 84.101166;
 291.90726, 84.445091;
 109.50401, 86.284126;
 276.81421, 85.716637;
 145.99129, 87.148163;
 123.60616, 88.588242;
 105.84601, 89.494438;
 191.49817, 90.131287;
 13.127263, 92.766655;
 112.28471, 94.94178;
 158.34688, 94.929123;
 237.84471, 95.063553;
 125.93865, 95.845055;
 107.76011, 98.065918;
 311.94449, 100.28886;
 180.1322, 100.43689;
 116.86462, 102.17564;
 252.13376, 101.52441;
 100.65712, 103.33143;
 293.91019, 102.9362;
 331.13922, 103.57152;
 25.362055, 103.76797;
 161.10056, 103.56945;
 237.42479, 103.88981;
 146.71692, 104.66759;
 99.155655, 106.05836;
 371.93607, 106.1385;
 48.522892, 106.53011;
 251.59593, 109.06353;
 116.82756, 109.91984;
 207.2711, 110.15878;
 268.20587, 110.01793;
 147.53926, 112.15657;
 175.32056, 112.07965;
 257.50604, 111.53823;
 26.186718, 112.95314;
 130.29959, 112.47885;
 60.949757, 114.18896;
 86.888527, 114.2011;
 108.65091, 114.19915;
 356.19305, 113.94892;
 98.455376, 115.16422;
 327.13409, 114.78969;
 371.61829, 114.53741;
 72.488571, 115.4006;
 188.80963, 116.01604;
 178.60406, 118.41171;
 206.14047, 118.18591;
 38.306557, 120.15927;
 303.78848, 121.46719;
 13.106426, 121.96635;
 88.06852, 122.09763;
 108.15588, 122.18063;
 187.57042, 124.24078;
 196.7916, 124.76573;
 96.895065, 126.1981;
 117.99458, 125.63037;
 166.97305, 125.97281;
 230.35068, 125.97462;
 37.763817, 129.12074;
 55.197754, 129.1003;
 80.977043, 129.88741;
 373.71887, 129.60884;
 28.32667, 131.6555;
 196.5632, 132.10503;
 390.90012, 132.34795;
 9.9651842, 132.80763;
 116.99606, 134.59384;
 170.45818, 135.51167;
 218.18477, 135.00977;
 354.61285, 136.86385;
 135.07825, 137.47639;
 189.87823, 138.02643;
 52.800354, 138.6066;
 124.46301, 139.00189;
 260.83957, 138.77768;
 360.39899, 139.78847;
 100.87934, 140.74721;
 217.85112, 141.78975;
 173.77887, 143.39006;
 8.574563, 143.57393;
 82.657524, 144.41315;
 329.76831, 143.53349;
 45.337494, 145.50754;
 354.81927, 145.98621;
 58.457809, 146.84789;
 126.08318, 147.50172;
 20.196486, 148.48541;
 236.81946, 148.20203;
 101.61102, 149.12686;
 159.8851, 149.7388;
 328.2739, 151.58994;
 6.9059935, 151.71823;
 83.042473, 152.05402;
 109.62459, 154.01198;
 138.76781, 155.929;
 177.26923, 157.93098;
 212.09857, 160.70584;
 64.932022, 162.04939;
 86.75798, 163.58055;
 110.60822, 164.97026;
 201.89154, 165.36989;
 301.34735, 165.18747;
 383.13718, 165.18915;
 178.48915, 166.09119;
 96.30172, 166.72614;
 211.789, 168.96875;
 65.978386, 171.93184;
 88.921371, 172.42264;
 28.522661, 173.38646;
 303.03833, 172.87587;
 172.60181, 174.34218;
 142.82664, 175.4852;
 74.661469, 179.39293;
 233.54245, 179.76434;
 111.89142, 183.08479;
 15.915547, 183.51572;
 98.642151, 184.04028;
 190.96202, 184.66478;
 312.89978, 184.49496;
 50.867519, 186.91904;
 144.7617, 186.68291;
 84.59594, 191.6799;
 133.66734, 192.67569;
 176.01961, 196.10942;
 35.455158, 198.3166;
 48.300072, 197.6087;
 101.54611, 197.62646;
 133.40846, 200.28973;
 190.9514, 199.50722;
 96.02877, 200.8373;
 119.54861, 200.37654;
 332.29208, 200.92781;
 295.48474, 204.39302;
 377.94467, 203.89822;
 200.60599, 205.85992;
 6.5793486, 206.48071;
 21.377125, 206.42238;
 48.534992, 207.34714;
 100.67841, 207.36774;
 136.68507, 208.13936;
 167.83727, 207.92374;
 333.71011, 209.09113;
 76.320045, 210.03839;
 235.30345, 213.63948;
 110.09353, 218.36217;
 348.52365, 218.92664;
 192.45944, 219.38701;
 265.41199, 220.46152;
 153.36682, 221.3382;
 167.04753, 222.3316;
 71.612999, 223.41235;
 222.10458, 223.07521;
 193.58737, 227.16862;
 19.075609, 228.83495;
 153.07214, 228.92113;
 266.5076, 228.53127;
 301.99515, 229.0417;
 143.51668, 231.50133;
 177.29361, 232.02736;
 109.49261, 232.6814;
 339.9556, 234.60471;
 233.22968, 237.47751;
 156.93089, 237.91083;
 21.388569, 239.15182;
 65.717873, 238.36185;
 91.080826, 239.14046;
 192.3586, 239.32928;
 115.26251, 242.02304;
 157.46271, 252.44981;
 136.78178, 253.25027;
 48.961578, 255.76146;
 29.027449, 258.28271;
 269.57278, 259.87997;
 149.52861, 260.79703;
 249.37767, 265.34674;
 124.50088, 265.68997;
 168.24319, 267.63351;
 274.28778, 268.89944;
 33.43375, 273.35742;
 290.2374, 272.7059;
 126.6124, 274.61346;
 280.88629, 276.38629;
 315.93228, 278.45734;
 243.32495, 281.39847;
 290.38062, 282.01346;
 59.425026, 282.42581;
 281.97534, 285.5777;
 267.13882, 285.94702;
 319.07407, 286.5986;
 339.59402, 287.64368;
 210.29863, 290.15875;
 245.93626, 290.71652;
 274.56863, 293.23141;
 322.47266, 293.1748;
 174.75319, 294.77792;
 305.33023, 295.51761;
 59.842342, 296.6008;
 336.7171, 297.27832;
 111.47757, 298.78769;
 248.0656, 300.35458;
 307.08334, 303.51553;
 69.554115, 304.14124;
 195.10899, 303.78406;
 233.35994, 303.56903;
 385.63843, 303.45123;
 28.671705, 305.00873;
 368.69565, 305.27249;
 43.214268, 307.10968;
 243.68616, 308.92435;
 296.91418, 308.85089;
 52.362125, 309.41684;
 213.96799, 311.32578;
 137.05211, 312.11588;
 235.2014, 312.17902;
 122.82742, 313.18839;
 161.60457, 313.57251;
 272.01074, 317.71298;
 133.27182, 319.41928;
 188.39377, 323.11545;
 260.71548, 324.26712;
 69.596718, 324.83829;
 233.00082, 324.97113;
 122.17064, 327.4635;
 267.80786, 327.4071;
 276.25662, 326.53714;
 5.5617628, 330.01782;
 96.457481, 330.13831;
 188.46426, 332.40381;
 39.897686, 334.07178;
 96.927773, 338.44482;
 195.33115, 338.97659;
 48.239624, 341.25827;
 138.45952, 340.59024;
 325.53836, 340.91998;
 128.84436, 341.62537;
 292.24695, 342.87088;
 346.29489, 343.10092;
 23.340464, 343.92416;
 65.714607, 343.8797;
 134.48648, 349.27142;
 96.715248, 351.41309;
 170.23042, 352.13974;
 191.61891, 353.48318;
 200.19212, 355.2388;
 263.50861, 355.89996;
 12.818618, 359.47534;
 67.894821, 358.97501;
 47.489483, 361.82828;
 286.68536, 362.88284;
 260.6485, 363.97253;
 114.41048, 367.59332;
 91.473572, 369.43964;
 392.10724, 370.535;
 44.690109, 372.00012;
 208.36285, 371.72128;
 298.24527, 375.54489;
 319.32535, 376.76639;
 94.025337, 378.15329;
 145.78625, 377.94321;
 8.8621721, 378.78519;
 70.329041, 379.45493;
 233.48315, 379.09091;
 54.871265, 381.82397;
 384.87027, 383.35861;
 34.643013, 383.73444;
 365.50763, 387.20068;
 376.59595, 387.11151;
 10.135375, 387.59964;
 281.02606, 388.45004;
 73.954407, 389.71011;
 233.29248, 390.6185;
 158.23547, 392.65106;
 215.6306, 393.41934;
 186.63376, 395.77548;
 154.29672, 5.0792241;
 99.287376, 16.78801;
 160.17885, 16.884661;
 85.510956, 17.900497;
 374.23645, 22.186529;
 118.26776, 25.290339;
 36.251934, 26.617144;
 152.35361, 26.725796;
 266.5864, 30.780708;
 227.23819, 31.409283;
 337.55161, 32.946556;
 211.45413, 34.69014;
 54.458076, 46.267204;
 276.41794, 49.416782;
 148.60008, 52.032562;
 193.53426, 55.092068;
 106.26491, 57.0896;
 166.18565, 57.001762;
 74.573151, 63.604008;
 194.18939, 66.077194;
 107.37381, 68.399788;
 153.48553, 69.825226;
 119.32822, 70.480896;
 94.572342, 75.081688;
 189.83499, 75.402603;
 119.38837, 81.232933;
 154.20953, 80.742691;
 95.894264, 85.294388;
 107.91287, 87.334511;
 327.14337, 92.789139;
 108.39729, 98.005325;
 311.99249, 99.654259;
 25.721922, 103.30774;
 99.269577, 104.28342;
 161.0079, 103.6412;
 372.32361, 105.96742;
 207.39848, 109.36251;
 254.87013, 111.36627;
 26.07091, 113.70223;
 327.39264, 114.39964;
 72.572441, 115.67899;
 37.569286, 119.80513;
 304.22818, 120.65459;
 118.14655, 125.00597;
 97.225433, 125.69141;
 55.437149, 129.18628;
 38.374577, 129.99017;
 8.8622332, 134.45198;
 169.66359, 135.93427;
 356.41708, 136.87862;
 355.30756, 147.42604;
 127.64516, 148.47252;
 160.11113, 148.92778;
 100.93201, 149.52209;
 328.46582, 152.73648;
 110.87039, 154.39577;
 138.54964, 155.61574;
 211.78287, 160.3727;
 87.31752, 163.22055;
 111.27394, 166.25867;
 178.65819, 166.41905;
 65.050285, 172.05441;
 29.063299, 173.03781;
 173.25603, 174.79175;
 143.7484, 175.49982;
 74.792076, 179.28044;
 233.53157, 178.9493;
 111.10594, 181.97195;
 16.131342, 183.92613;
 191.40407, 184.96797;
 144.18211, 186.30006;
 51.131248, 187.20158;
 111.67506, 193.05023;
 36.154144, 197.70068;
 48.273975, 197.74992;
 191.16573, 199.16019;
 119.4799, 200.41537;
 333.35349, 200.67712;
 295.74875, 204.69986;
 100.81174, 208.65594;
 167.19397, 209.26852;
 235.44786, 212.47908;
 350.18875, 218.93417;
 19.487373, 228.97324;
 194.04726, 229.2587;
 266.19437, 229.18437;
 175.77454, 230.94719;
 110.79392, 233.10954;
 143.87582, 233.70308;
 65.20607, 237.98465;
 91.455688, 239.19571;
 20.492083, 239.45227;
 115.11738, 242.63974;
 343.49783, 250.84155;
 156.84949, 253.13905;
 49.199123, 255.50604;
 150.30716, 262.27225;
 124.49102, 265.71628;
 274.9733, 268.05438;
 126.27576, 275.66687;
 316.50638, 277.64581;
 245.1451, 280.87531;
 245.81995, 290.84988;
 175.00601, 294.96951;
 234.20219, 302.23178;
 69.987122, 304.24188;
 307.71796, 304.18118;
 368.97226, 304.8793;
 43.481018, 307.12689;
 111.02689, 309.4407;
 214.53015, 311.91544;
 161.45395, 313.91132;
 189.19719, 323.18161;
 260.71729, 324.13718;
 69.553719, 324.79489;
 122.28774, 327.42517;
 5.5130658, 330.1405;
 96.651657, 329.92487;
 40.093056, 333.96005;
 325.82855, 341.08395;
 291.55417, 341.9473;
 24.65324, 342.59985;
 66.280403, 343.78644;
 261.86505, 354.71945;
 45.836231, 361.90823;
 287.88324, 363.0163;
 208.87395, 371.40717;
 394.57455, 371.40857;
 318.80765, 377.19516;
 9.8865719, 378.27121;
 233.44984, 379.31467;
 94.014992, 379.57141;
 34.173969, 384.4754;
 365.98215, 387.48895;
 281.88681, 388.29184;
 232.96648, 390.86154;
 187.55446, 395.56802;
 136.61571, 11.245179;
 121.31822, 37.274311;
 81.561081, 38.707542;
 127.82965, 52.30188;
 83.573547, 57.91259;
 16.179544, 80.892609;
 217.33148, 90.102402;
 159.14256, 91.889442;
 13.532363, 95.681137;
 324.9845, 102.72349;
 51.499271, 106.54516;
 60.268246, 117.02689;
 370.59201, 117.49675;
 11.963613, 121.59534;
 166.96715, 124.98553;
 129.14404, 136.27202;
 327.48312, 141.44197;
 18.496799, 149.52446;
 381.52322, 163.78206;
 97.431, 184.14655;
 98.707581, 198.1906;
 17.977678, 207.64641;
 192.85588, 216.13129;
 168.79147, 220.88086;
 157.96466, 240.77356;
 195.43237, 256.01871;
 269.50128, 258.77249;
 195.78595, 271.22983;
 286.66089, 271.99759;
 61.756969, 281.42484;
 286.73148, 285.17874;
 321.20419, 290.23135;
 62.538631, 294.83383;
 382.78436, 301.14334;
 240.01868, 312.69116;
 123.34206, 313.82303;
 270.81332, 318.70926;
 232.67264, 324.4855;
 194.89001, 338.53488;
 131.5255, 339.22214;
 230.23511, 340.23547;
 12.849068, 359.21979;
 28.355215, 362.12061;
 34.519581, 363.55032;
 4.7512569, 369.09833;
 93.739365, 368.55869;
 78.617294, 369.56686;
 71.912277, 380.52524;
 374.32462, 386.91977;
 370.18024, 389.78357;
 80.427757, 58.781441;
 14.35371, 208.0775;
 192.64241, 215.40868;
 252.507, 290.58746;
 391.2598, 377.91629;
 90.448074, 382.18161;
 192.45602, 255.3335;
 67.352455, 303.10846;
 376.08347, 303.16287;
 34.61002, 338.76254;
 33.135605, 361.27887;
 367.88535, 393.57306;
 373.02332, 388.29092]
