[336.6705, 28.159245;
 745.8399, 239.17894;
 364.51505, 241.72037;
 1370.5765, 242.78671;
 1350.7097, 250.73888;
 796.37189, 258.55521;
 603.15662, 260.33939;
 1005.2964, 270.80347;
 1092.5192, 280.24435;
 529.83582, 299.22729;
 963.27856, 301.82587;
 1373.275, 301.65195;
 145.04349, 303.54459;
 13.33042, 316.93747;
 1284.4587, 317.4288;
 1285.4882, 327.31891;
 134.49448, 329.5498;
 241.23164, 329.70407;
 169.94977, 342.95935;
 181.46864, 345.36975;
 1206.5804, 349.04172;
 1139.5531, 366.96951;
 142.58218, 367.74286;
 365.40765, 371.53394;
 1301.9291, 371.94138;
 1445.8815, 379.0116;
 447.84546, 381.00699;
 36.436325, 383.0408;
 134.48871, 393.35574;
 318.26453, 394.55466;
 1247.9447, 394.69522;
 325.38837, 398.67252;
 369.01529, 399.51215;
 890.6319, 399.74286;
 312.71701, 401.58929;
 350.63522, 402.5636;
 1059.8142, 403.37488;
 320.80222, 407.07428;
 342.00558, 407.33444;
 361.28799, 407.40903;
 131.87109, 411.1839;
 120.06955, 412.53183;
 383.55948, 418.44238;
 1150.0375, 419.78174;
 120.30161, 421.55399;
 428.66595, 429.89581;
 181.08929, 440.45032;
 440.44287, 442.08441;
 978.45538, 449.8266;
 998.06226, 450.54456;
 289.85718, 451.12253;
 483.0321, 450.58109;
 990.77515, 454.29623;
 302.76187, 456.62161;
 457.76346, 457.08527;
 217.30133, 460.90637;
 561.85181, 461.0726;
 999.23578, 464.40372;
 409.65872, 467.37341;
 227.84207, 468.21484;
 309.60861, 467.80408;
 395.23462, 467.57596;
 983.83014, 471.58344;
 277.96744, 474.40207;
 1345.5416, 474.86981;
 309.26715, 476.17572;
 1375.9248, 476.00668;
 352.55545, 476.66238;
 338.45526, 477.707;
 496.1326, 480.3783;
 788.53278, 480.90912;
 321.76929, 483.74463;
 332.79947, 485.51703;
 394.40744, 487.06039;
 1351.198, 489.61063;
 29.385828, 490.66769;
 116.05376, 490.66199;
 125.46953, 490.77298;
 1341.9185, 491.99985;
 587.49524, 497.95267;
 1234.2725, 499.56354;
 1230.6671, 507.53232;
 461.49808, 518.13129;
 1001, 520.97345;
 1232.6931, 521.37286;
 1026.0056, 531.46436;
 497.57394, 531.70709;
 1235.0652, 531.59845;
 443.36765, 532.48096;
 789.48199, 538.75012;
 442.5856, 541.07037;
 39.737103, 548.39294;
 446.47263, 548.03546;
 434.88013, 554.78979;
 502.18863, 555.9494;
 543.55548, 556.93134;
 471.14688, 560.70172;
 721.95258, 569.29364;
 65.402634, 569.81677;
 546.40692, 569.84576;
 137.90671, 570.99573;
 1239.5094, 575.14337;
 600.06714, 575.74786;
 13.843478, 578.16205;
 594.20068, 589.01965;
 208.28511, 593.77112;
 561.71625, 595.35449;
 408.10025, 599.97748;
 422.25558, 606.74835;
 584.85101, 608.15509;
 643.40588, 625.02948;
 1381.7129, 626.46497;
 887.25861, 628.6712;
 589.14886, 630.1178;
 634.97754, 630.1322;
 656.16473, 634.52283;
 1204.522, 636.3501;
 609.42316, 640.4527;
 639.22546, 640.13971;
 213.19048, 643.12317;
 1345.6531, 644.4538;
 114.92355, 646.4455;
 612.20581, 649.45715;
 187.37389, 650.88403;
 646.03699, 651.46393;
 1195.6725, 651.62482;
 1346.8223, 653.91699;
 631.34149, 655.18207;
 260.3627, 656.1593;
 92.521317, 657.67407;
 786.8385, 658.80688;
 435.62051, 660.51678;
 1288.4945, 660.81128;
 1162.0337, 663.52734;
 625.74078, 663.52521;
 117.56628, 665.2475;
 128.0186, 664.62671;
 1270.3883, 665.39905;
 1183.5674, 666.72845;
 1035.6326, 668.96771;
 264.32446, 671.86444;
 544.09241, 682.59088;
 1081.5123, 686.97272;
 1447.126, 687.83453;
 584.13446, 691.61768;
 131.75795, 692.47302;
 280.83023, 695.93262;
 118.91531, 697.15039;
 251.05095, 697.48346;
 415.42194, 700.49463;
 606.52814, 700.27319;
 138.96906, 702.01849;
 571.65851, 702.47156;
 149.22679, 704.30096;
 645.72388, 706.1084;
 1096.1061, 705.49231;
 604.24664, 710.45972;
 134.14584, 710.87347;
 24.83865, 714.47058;
 1063.0587, 718.40399;
 134.65375, 720.47675;
 622.7262, 725.59845;
 65.365761, 726.63885;
 248.51576, 726.64624;
 73.158875, 728.20721;
 715.72211, 729.31;
 255.43115, 736.79541;
 331.24695, 737.13989;
 1349.3916, 747.97565;
 972.48047, 752.47351;
 1231.5626, 754.49744;
 872.513, 769.71777;
 275.44302, 774.21753;
 25.452036, 775.44244;
 688.19727, 779.58252;
 227.45148, 786.505;
 651.40778, 788.6781;
 220.69821, 796.93671;
 341.8916, 796.85925;
 665.47931, 797.13275;
 649.0036, 798.29474;
 761.43329, 798.81421;
 185.02716, 810.19086;
 763.82837, 810.8313;
 771.98218, 813.35748;
 739.27106, 814.49896;
 806.05005, 813.93256;
 712.89526, 825.01251;
 702.31641, 826.4801;
 806.48297, 830.32147;
 172.26489, 830.96857;
 112.35424, 831.7901;
 238.0392, 831.73761;
 455.11456, 836.12024;
 775.69708, 839.64587;
 493.34622, 846.8429;
 729.07739, 847.3382;
 739.80853, 846.9743;
 410.95892, 848.83502;
 798.94946, 852.76758;
 1253.52, 852.57239;
 715.32593, 858.55737;
 731.37097, 861.57697;
 766.41553, 869.56781;
 825.99316, 875.9397;
 843.87244, 882.35535;
 1444.1775, 883.95831;
 937.27087, 889.96857;
 299.8009, 893.14893;
 705.36072, 894.36267;
 1199.0758, 896.4621;
 1381.303, 898.49457;
 865.39459, 900.25586;
 852.74829, 916.09674;
 874.17511, 919.78125;
 795.75372, 923.94702;
 680.74066, 933.74377;
 188.2886, 940.2666;
 917.32977, 940.52979;
 459.19846, 941.66711;
 1146.3798, 944.51416;
 170.7728, 948.91211;
 942.58942, 949.04431;
 296.94638, 949.66522;
 396.53485, 957.48297;
 63.630966, 976.34204;
 874.62506, 977.26599;
 917.26862, 983.8891;
 1035.3151, 983.81165;
 65.686646, 984.72778;
 851.26086, 989.03009;
 841.76855, 989.85254;
 1346.9606, 989.82123;
 820.42725, 992.94464;
 927.55707, 993.79315;
 855.39996, 995.46594;
 17.499128, 999.06635;
 938.54065, 1003.2203;
 815.62079, 1003.9402;
 826.34717, 1004.5016;
 856.5481, 1010.0504;
 28.908195, 1010.997;
 296.44592, 1013.3192;
 829.04785, 1013.3442;
 943.24054, 1014.8069;
 1091.2076, 1015.0913;
 978.08527, 1018.6174;
 950.70953, 1019.6312;
 984.02997, 1031.3058;
 43.349022, 1033.4017;
 500.67889, 1038.5527;
 876.55499, 1047.2842;
 907.26019, 1050.958;
 927.12408, 1051.4373;
 989.20416, 1050.7655;
 739.61749, 1056.6932;
 881.4198, 1058.3987;
 1007.8383, 1058.5581;
 937.8819, 1059.478;
 196.70955, 1065.989;
 898.00214, 1067.2286;
 166.70119, 1068.8608;
 936.16394, 1070.8402;
 1013.5396, 1072.5392;
 356.88498, 1076.0427;
 410.17648, 1077.2577;
 301.10135, 1079.4585;
 195.54686, 1081.299;
 109.52482, 1082.0442;
 1355.6023, 1084.1263;
 927.51532, 1089.4089;
 202.12119, 1089.9307;
 1035.2869, 1090.3011;
 941.77844, 1091.415;
 1022.3228, 1091.4037;
 951.22614, 1096.6049;
 130.03313, 1097.6865;
 1076.0221, 1099.0948;
 969.0451, 1100.1517;
 978.20361, 1102.8695;
 957.39038, 1104.2826;
 1024.4747, 1105.1224;
 1037.4132, 1107.5757;
 124.61032, 1109.9042;
 106.28765, 1110.469;
 972.18182, 1114.0448;
 1327.6759, 1115.0397;
 320.14957, 1117.1862;
 987.13947, 1121.0975;
 1444.0221, 1122.0233;
 979.59125, 1123.2191;
 1097.0984, 1125.2336;
 1001.4825, 1128.7225;
 981.80402, 1131.7017;
 990.46887, 1132.0865;
 1118.2693, 1139.7654;
 179.50047, 1142.3071;
 838.79224, 1144.2487;
 893.85712, 1145.6366;
 1091.4109, 1146.3582;
 978.39569, 1146.8696;
 986.02515, 1147.7035;
 172.17133, 1148.8475;
 913.00684, 1150.0521;
 1114.528, 1151.1532;
 1026.4135, 1152.4979;
 1001.6508, 1153.5448;
 992.4082, 1154.7214;
 246.24661, 1159.8362;
 330.03601, 1162.5957;
 1135.3821, 1162.5878;
 1018.7433, 1164.8375;
 47.717762, 1166.5431;
 1126.5046, 1167.0636;
 1147.5211, 1168.2742;
 260.19827, 1169.111;
 888.86395, 1168.729;
 1025.267, 1171.7681;
 1057.3335, 1172.2446;
 1139.516, 1172.2523;
 47.264629, 1175.3857;
 1034.2979, 1179.6637;
 1152.1815, 1182.5391;
 1402.9907, 1188.1379;
 655.14789, 1188.8629;
 1071.917, 1189.4211;
 1081.8655, 1193.3491;
 1081.8931, 1202.2407;
 881.52325, 1208.53;
 1082.4125, 1209.248;
 303.3045, 1209.674;
 1099.5361, 1214.3824;
 14.31981, 1214.6315;
 66.51947, 1216.7909;
 253.64786, 1217.6318;
 336.85266, 1221.9144;
 244.34756, 1222.9553;
 1163.1848, 1222.4615;
 302.8652, 1225.9321;
 329.53571, 1228.8745;
 1106.7692, 1229.4611;
 1096.5172, 1231.9425;
 1128.1266, 1232.1857;
 1159.4316, 1232.2751;
 493.0762, 1233.0786;
 322.35809, 1235.1124;
 9.1390333, 1237.6519;
 706.75024, 1238.1851;
 1116.7046, 1238.1726;
 1108.0508, 1239.8645;
 1145.5732, 1240.0054;
 250.21301, 1241.2676;
 1230.5438, 1241.407;
 1361.1493, 1242.5653;
 82.871254, 1247.9673;
 1132.5095, 1247.3849;
 347.63895, 1248.4661;
 1125.0316, 1248.9684;
 541.88708, 1251.6215;
 1233.1949, 1257.4662;
 119.36507, 1257.5907;
 1281.2834, 1259.8579;
 1146.9603, 1265.1008;
 383.53543, 1266.0322;
 1165.2432, 1266.6744;
 654.07159, 1268.8142;
 626.32642, 1269.926;
 1178.3826, 1270.5806;
 880.96185, 1275.1095;
 1157.8397, 1276.6077;
 1171.9341, 1277.828;
 1183.9845, 1284.1074;
 847.93665, 1288.0245;
 1389.9596, 1287.9808;
 1331.198, 1289.9144;
 1310.3491, 1294.4595;
 500.68417, 1301.6377;
 1043.8602, 1307.067;
 1428.7126, 1309.5023;
 845.51111, 1310.631;
 370.6167, 1312.2657;
 109.16558, 1324.8232;
 558.50946, 1342.4353;
 249.35478, 1349.7487;
 488.31522, 1353.0917;
 1035.5758, 1354.1378;
 84.971428, 1356.0325;
 346.54562, 1362.3782;
 491.18073, 1361.8042;
 501.14157, 1362.7012;
 476.70508, 1383.4398;
 1424.63, 1385.4384;
 756.50549, 1405.2024;
 234.90109, 1405.7047;
 250.24463, 1406.9805;
 226.97055, 1411.1766;
 33.744461, 1418.7153;
 488.57861, 1419.5399;
 1376.4705, 1420.1489;
 562.82422, 1422.5402;
 654.2793, 1431.4386;
 144.26404, 1435.8383;
 572.94073, 1436.1982;
 496.23138, 1437.6262;
 1019.4579, 1437.7727;
 11.667612, 1445.562;
 1277.3423, 1447.8099;
 411.79837, 7.7568588;
 477.76196, 10.091874;
 120.45276, 10.630847;
 954.59113, 10.721308;
 288.88477, 31.586067;
 1273.0248, 45.835796;
 1005.5198, 54.716522;
 582.95795, 56.207336;
 995.32129, 59.968845;
 1403.6816, 63.125275;
 1441.6669, 68.017181;
 920.23871, 70.735176;
 898.88531, 75.340355;
 278.58032, 77.399414;
 519.84167, 86.557816;
 183.43552, 89.351471;
 618.87927, 89.705406;
 1260.8741, 98.044907;
 638.78333, 103.13204;
 1387.7955, 114.94537;
 804.92926, 122.73946;
 685.01703, 154.66904;
 127.43604, 172.81157;
 1379.3851, 175.46016;
 185.01065, 184.13036;
 1353.3484, 193.10162;
 1259.3949, 200.39799;
 206.24561, 226.43922;
 169.6485, 235.36288;
 114.96561, 236.94885;
 745.93774, 239.16037;
 1370.693, 242.78372;
 603.28247, 260.59131;
 1005.9409, 270.94458;
 66.154137, 275.39825;
 1092.5099, 279.97263;
 1275.2085, 293.30084;
 169.48738, 297.77853;
 529.79578, 298.79239;
 1373.3042, 302.08456;
 12.954976, 316.62079;
 1284.722, 316.71289;
 1285.3441, 327.44772;
 134.54453, 329.36224;
 241.15102, 329.40912;
 1335.0786, 331.79404;
 1139.2241, 367.29843;
 365.491, 371.53384;
 447.18182, 380.6095;
 134.42827, 392.85165;
 1247.5342, 393.87805;
 1259.0286, 396.819;
 368.94894, 399.66983;
 890.8479, 400.28149;
 142.83064, 400.64252;
 882.1532, 409.92401;
 131.85773, 411.42978;
 120.10902, 412.11871;
 481.13, 420.7886;
 1149.7976, 420.59146;
 121.05305, 422.15775;
 290.3566, 451.08676;
 999.64581, 451.50961;
 457.44937, 457.13351;
 561.62817, 460.63885;
 310.58707, 467.50705;
 983.62183, 471.61005;
 338.09412, 477.21356;
 333.11221, 486.68781;
 394.67963, 487.08212;
 815.73938, 489.30219;
 1351.1421, 489.72;
 125.95209, 490.75388;
 1341.6378, 491.39063;
 587.29193, 497.93997;
 1001.0457, 521.16107;
 327.47791, 525.20135;
 488.07019, 529.3125;
 444.27118, 531.99878;
 1025.3822, 532.28448;
 1234.9728, 531.75623;
 435.53757, 554.64917;
 1389.6077, 555.46869;
 543.0752, 557.01807;
 722.01385, 569.10065;
 137.83188, 571.3045;
 1239.0636, 574.83893;
 14.000793, 578.24176;
 489.56982, 582.71136;
 1382.108, 596.18939;
 66.732689, 599.33466;
 1047.6309, 604.41681;
 643.31378, 624.57654;
 1381.9471, 625.75421;
 579.52014, 628.86304;
 886.74896, 629.11566;
 634.29462, 630.87097;
 1204.5767, 635.96729;
 639.70898, 639.93231;
 114.8998, 646.37109;
 612.83081, 649.73352;
 187.2439, 651.14764;
 645.32483, 651.32251;
 631.37036, 654.66345;
 787.44836, 658.59955;
 435.79654, 660.66272;
 1288.4788, 660.60077;
 1035.881, 669.36316;
 118.97511, 697.11127;
 251.33723, 697.45105;
 415.34818, 700.49078;
 138.18742, 701.98413;
 572.0564, 702.41467;
 496.49353, 704.32861;
 1095.502, 705.96558;
 398.77234, 707.71161;
 133.52696, 711.07635;
 24.672935, 714.26221;
 596.21375, 719.20831;
 134.58762, 720.75922;
 249.36984, 726.92932;
 255.118, 737.27777;
 331.02951, 736.91302;
 845.83936, 741.90857;
 972.14569, 752.09662;
 1231.9938, 754.49939;
 872.68665, 769.7157;
 275.77435, 773.88544;
 688.36658, 779.6156;
 665.1037, 797.41736;
 761.1413, 799.04565;
 752.94391, 804.15552;
 772.7099, 812.45477;
 738.97809, 814.45734;
 806.34534, 814.07013;
 768.07086, 823.82996;
 701.77319, 826.72308;
 455.35172, 836.19928;
 775.38477, 840.18799;
 739.89996, 846.52032;
 411.20413, 849.19409;
 1253.4515, 852.94745;
 789.47394, 858.68329;
 730.58429, 861.89807;
 791.12457, 869.51373;
 843.93915, 882.05066;
 705.26312, 894.44757;
 771.3009, 893.82745;
 1380.9355, 899.03894;
 852.37494, 916.19232;
 680.46155, 933.67914;
 1146.2095, 945.17291;
 942.31458, 948.96033;
 62.82111, 975.90662;
 874.45428, 977.24005;
 317.82376, 987.23419;
 1192.2323, 988.08221;
 927.40991, 993.85077;
 250.2598, 1001.0239;
 938.93823, 1003.1724;
 29.299585, 1010.9571;
 966.9444, 1011.457;
 1091.5366, 1015.0699;
 978.30475, 1018.6794;
 950.73395, 1020.0088;
 579.88495, 1026.3228;
 881.02289, 1030.0996;
 42.526226, 1033.3718;
 1409.8734, 1034.3794;
 927.14398, 1051.3678;
 880.51923, 1058.5194;
 1007.5146, 1058.0507;
 907.12567, 1061.6932;
 897.82092, 1067.4092;
 1014.407, 1072.8813;
 195.78194, 1081.2959;
 994.33655, 1084.7975;
 1356.302, 1084.8802;
 202.89613, 1090.4;
 951.18732, 1095.8204;
 130.39937, 1097.8459;
 1075.9185, 1099.1964;
 979.09637, 1102.75;
 957.81641, 1105.4932;
 126.12306, 1109.1595;
 847.82745, 1114.2114;
 419.746, 1116.3734;
 991.64569, 1131.3856;
 1118.5226, 1139.7198;
 1091.1193, 1145.7482;
 913.43024, 1149.8353;
 901.12701, 1153.0822;
 992.20825, 1155.2456;
 1135.3724, 1161.9343;
 47.955933, 1166.1154;
 1125.9847, 1167.2992;
 1148.5059, 1168.8638;
 889.5351, 1169.5615;
 1058.5955, 1170.3684;
 1138.8568, 1172.0073;
 46.933167, 1175.7695;
 1403.2905, 1188.0667;
 655.89911, 1189.0758;
 1082.1213, 1192.7324;
 383.41052, 1205.0813;
 570.50568, 1205.4934;
 253.01288, 1217.8436;
 1096.2396, 1232.2816;
 492.82285, 1233.3142;
 1159.1924, 1232.6022;
 1230.1655, 1240.983;
 1360.9271, 1242.5642;
 83.049042, 1248.3051;
 348.24844, 1249.6115;
 1223.5074, 1250.8912;
 1136.3914, 1256.0277;
 119.18655, 1257.3295;
 1233.1682, 1257.7999;
 1281.2662, 1259.9617;
 1146.0226, 1265.2762;
 382.49921, 1266.4562;
 654.12183, 1268.2028;
 716.90344, 1269.2747;
 1158.942, 1277.5048;
 847.75964, 1288.0085;
 1389.8741, 1288.063;
 1331.0317, 1290.0797;
 1309.9448, 1294.4103;
 1428.5502, 1309.2775;
 370.59036, 1312.4362;
 558.15308, 1342.1133;
 487.88272, 1352.5778;
 491.35062, 1361.91;
 767.5506, 1374.6384;
 1424.4874, 1385.4709;
 242.1519, 1395.8503;
 250.08817, 1406.8525;
 488.57053, 1419.4011;
 1376.574, 1419.9989;
 1351.8893, 1432.941;
 144.25089, 1435.9264;
 11.570679, 1445.6842;
 342.38928, 19.420578;
 1262.6997, 58.885475;
 105.45539, 80.245728;
 713.39557, 97.526962;
 1151.4386, 111.6966;
 699.67688, 115.94736;
 954.1283, 131.87054;
 170.601, 207.13031;
 1391.978, 225.44911;
 1076.7792, 346.18045;
 1125.7543, 353.35892;
 1108.516, 359.26767;
 1186.6776, 371.54691;
 412.52612, 388.21844;
 318.4549, 395.80182;
 348.26535, 402.95825;
 320.89029, 407.76175;
 360.69391, 408.63086;
 383.10013, 420.30533;
 356.34955, 424.74075;
 375.34399, 436.81357;
 251.40733, 439.61899;
 461.38864, 442.46277;
 181.89258, 443.91226;
 443.76352, 443.55103;
 978.75842, 448.79117;
 359.48047, 451.54636;
 542.38287, 451.4595;
 301.54529, 457.00757;
 969.55725, 457.80899;
 474.43442, 461.08423;
 392.57733, 465.52158;
 491.3833, 464.74603;
 1000.913, 464.49213;
 411.06024, 467.56076;
 319.13943, 475.21414;
 304.48459, 476.94406;
 514.40259, 499.86026;
 530.5614, 507.09415;
 434.14594, 512.22699;
 345.61945, 524.44281;
 553.57587, 526.65546;
 544.38501, 536.70093;
 600.17889, 539.78931;
 453.38309, 540.52594;
 556.61926, 545.83618;
 456.03705, 556.25134;
 471.00653, 556.57867;
 546.06836, 568.61163;
 527.34821, 571.8172;
 600.9411, 576.31934;
 595.93976, 589.54321;
 563.86597, 594.94446;
 407.58621, 598.64246;
 516.33099, 603.51251;
 585.435, 608.06213;
 595.58301, 608.58136;
 578.3396, 617.97614;
 629.27606, 620.56;
 538.43842, 635.83588;
 610.65881, 638.68427;
 1346.6295, 656.47089;
 624.58783, 663.35138;
 650.36987, 668.36481;
 1180.0314, 668.64301;
 545.95728, 681.15027;
 624.7298, 680.23981;
 645.40576, 685.70532;
 1082.452, 687.43488;
 131.60858, 690.4679;
 1095.3986, 690.99109;
 657.3504, 692.06488;
 583.23926, 692.84369;
 854.74371, 705.28821;
 642.53876, 708.55664;
 606.0387, 710.9292;
 676.93048, 719.06433;
 620.70233, 727.34149;
 651.28558, 728.85303;
 1409.7091, 815.17468;
 714.06128, 824.76398;
 884.21204, 824.97687;
 708.59351, 847.41058;
 728.5672, 847.9079;
 743.56927, 860.34778;
 752.56635, 859.38947;
 821.53967, 860.67615;
 767.78351, 871.48334;
 805.10114, 873.20514;
 199.02963, 873.86676;
 821.97638, 875.85742;
 819.17206, 891.30823;
 837.67987, 891.9187;
 855.59198, 895.8714;
 865.48474, 898.9549;
 846.02435, 906.98987;
 896.86578, 931.77252;
 915.47559, 940.68207;
 890.57104, 950.63019;
 242.16518, 956.03949;
 899.24115, 962.60223;
 914.88086, 963.03931;
 917.59143, 981.6142;
 850.87653, 991.71606;
 821.10437, 993.41492;
 866.56219, 999.43622;
 814.14233, 1004.4595;
 954.80719, 1008.515;
 857.94617, 1014.5001;
 870.06036, 1021.9411;
 856.95123, 1028.9623;
 981.76147, 1030.5779;
 877.44098, 1046.1399;
 991.17017, 1051.3229;
 894.48883, 1052.9888;
 936.53741, 1059.5161;
 933.23743, 1072.9932;
 860.27777, 1074.6544;
 1035.1755, 1089.1523;
 927.55341, 1089.8848;
 943.36963, 1092.1676;
 1022.2558, 1092.5189;
 967.98346, 1098.0775;
 1057.3606, 1099.8851;
 1021.927, 1106.3727;
 1037.3528, 1106.1011;
 974.30121, 1115.6212;
 983.70093, 1120.2485;
 1065.8754, 1119.9797;
 1000.2626, 1125.4688;
 1096.9669, 1125.9197;
 1067.5316, 1130.9558;
 1107.1877, 1135.8636;
 983.33649, 1136.2023;
 1115.2688, 1151.5714;
 1005.5456, 1153.7183;
 1029.6316, 1161.3385;
 1044.7263, 1161.8444;
 327.69885, 1162.9211;
 1016.3724, 1163.2308;
 761.75397, 1172.4221;
 816.82672, 1177.1904;
 1068.8119, 1176.8367;
 1035.6656, 1181.8624;
 1051.811, 1183.0492;
 1151.7469, 1183.0327;
 1069.3785, 1191.9891;
 1094.4648, 1200.4993;
 1179.2864, 1202.8168;
 1082.6112, 1206.8391;
 1114.843, 1231.9213;
 1118.4008, 1239.6521;
 1135.3591, 1243.092;
 399.2168, 1245.5057;
 1164.3363, 1247.5187;
 1148.4797, 1251.6534;
 1160.0226, 1267.0844;
 1166.1637, 1267.5378;
 1178.2178, 1267.5781;
 360.81796, 1321.3358;
 1186.3773, 370.69308;
 318.23279, 395.44492;
 356.83261, 425.06055;
 130.4369, 431.75327;
 375.37405, 437.81757;
 445.29849, 443.45636;
 473.0816, 460.6788;
 490.76907, 464.12967;
 410.50128, 467.87384;
 599.46002, 539.79852;
 472.57974, 556.08344;
 456.52069, 558.29578;
 602.17853, 576.32355;
 595.99139, 590.17322;
 639.8454, 637.38568;
 547.65289, 681.6001;
 645.09009, 684.73761;
 587.47668, 712.4173;
 913.4458, 939.7428;
 915.59967, 962.35681;
 899.30017, 963.51965;
 866.27478, 1000.7607;
 862.72961, 1015.2992;
 870.63702, 1022.0281;
 860.78198, 1032.8105;
 877.8869, 1045.0521;
 894.7052, 1052.9882;
 913.06067, 1052.7286;
 932.6344, 1073.6555;
 926.62988, 1089.5228;
 1037.8768, 1105.8285;
 1020.8109, 1106.2289;
 955.7417, 1113.6183;
 975.60645, 1117.0165;
 978.64374, 1143.9646;
 1049.2241, 1160.5759;
 1068.6594, 1176.2091;
 1085.4497, 1188.3732;
 1154.0228, 1206.7167;
 1082.9357, 1207.3051;
 1113.7679, 1232.8402;
 1164.4055, 1250.9329;
 1148.8403, 1252.1616;
 1134.9865, 1262.1611;
 1160.8546, 1270.7755;
 338.59003, 22.887699;
 597.67529, 45.753963;
 352.60507, 404.15991;
 455.04663, 448.09824;
 982.46716, 447.06403;
 304.52521, 458.79272;
 316.55264, 473.56375;
 339.1077, 473.98969;
 512.15424, 505.77151;
 437.30225, 510.67838;
 541.40479, 531.94049;
 449.0246, 537.11835;
 1328.0269, 572.70111;
 633.44244, 619.47296;
 616.43591, 634.5835;
 607.33783, 636.85162;
 657.7005, 692.70551;
 710.11084, 842.81555;
 746.14337, 862.58679;
 820.45245, 857.66809;
 826.0744, 874.45306;
 869.18201, 914.92065;
 921.76166, 986.40576;
 848.55554, 992.86761;
 923.83881, 995.3219;
 948.70337, 1005.1417;
 974.77551, 1031.0327;
 955.19348, 1071.7035;
 916.27795, 1073.7627;
 946.40662, 1094.3505;
 986.75323, 1102.5082;
 1027.3978, 1158.7638;
 1130.8044, 1174.0425;
 1053.0016, 1180.0181;
 1068.073, 1196.7877;
 1175.652, 1202.8905;
 1116.3074, 1210.6559;
 1136.7813, 1262.9133;
 341.31195, 404.43634;
 591.73712, 610.65747;
 732.89551, 873.91986;
 813.5965, 878.15564;
 904.11462, 931.8689;
 782.89893, 947.979;
 840.50317, 1011.4081;
 843.43713, 1027.3939;
 999.43707, 1056.3442;
 1089.2668, 1125.1831;
 364.84552, 386.22205;
 349.5495, 410.85394;
 489.01166, 459.27527;
 310.99146, 460.37451;
 318.25174, 469.95468;
 480.33643, 556.19843;
 459.06927, 566.57904;
 549.44781, 571.19867;
 557.15546, 622.58911;
 647.99683, 661.26495;
 139.53944, 703.50159;
 614.86505, 702.56818;
 640.70178, 704.23999;
 582.57892, 714.08893;
 678.2771, 750.37476;
 760.98322, 863.6452;
 862.42371, 887.62604;
 842.11707, 889.56451;
