[425.93164, 47.418423;
 1069.0012, 444.31042;
 1220.4247, 447.20535;
 764.76953, 455.34747;
 1143.993, 457.25095;
 217.65556, 476.9205;
 1180.2506, 481.18066;
 248.41603, 487.95032;
 1071.7665, 488.12048;
 181.56451, 488.7048;
 1018.3741, 489.53671;
 110.3856, 490.76517;
 239.12541, 491.39688;
 367.70993, 492.84076;
 896.77228, 496.55478;
 1302.1226, 529.78131;
 1043.9951, 543.03027;
 258.90433, 558.17688;
 1140.4004, 561.59271;
 395.54337, 570.49341;
 898.42383, 572.08319;
 574.46313, 579.87122;
 972.08124, 579.5741;
 1103.1542, 587.35156;
 881.81305, 596.36627;
 1340.4434, 603.32178;
 951.2113, 612.88013;
 946.46124, 631.45892;
 970.10345, 634.34943;
 961.12531, 639.70923;
 976.42596, 643.28717;
 949.6806, 645.36475;
 332.78964, 654.08905;
 411.96533, 655.90125;
 803.56104, 665.01312;
 667.35797, 680.37775;
 1446.0194, 685.03424;
 821.49829, 688.28308;
 774.29211, 701.69763;
 706.54736, 705.2923;
 871.51617, 715.26935;
 331.58981, 716.91827;
 1031.9379, 721.98669;
 739.17938, 730.57043;
 320.88568, 735.36108;
 786.5304, 739.02332;
 754.45319, 739.9519;
 1361.8063, 745.89087;
 796.75354, 753.07166;
 802.04004, 761.09943;
 791.02039, 763.37354;
 226.20415, 767.53021;
 777.16833, 768.10742;
 707.10443, 771.28247;
 788.43097, 772.66943;
 760.76544, 775.39142;
 128.27509, 784.07495;
 942.35266, 787.3634;
 742.25494, 789.52899;
 731.42053, 791.19672;
 787.01282, 806.35748;
 460.65475, 828.81372;
 31.287153, 836.34387;
 719.04095, 843.89563;
 859.20001, 845.78552;
 312.86557, 847.56177;
 684.86255, 852.21527;
 831.2793, 872.69537;
 623.85919, 874.54132;
 542.50116, 880.52448;
 570.89789, 881.06506;
 1191.0741, 882.23053;
 971.83569, 886.71643;
 431.43872, 889.43744;
 1200.6292, 890.85968;
 533.59509, 897.78766;
 447.94342, 901.12152;
 539.43719, 907.03583;
 451.19772, 913.44464;
 549.60199, 927.23218;
 607.09637, 927.54065;
 597.90369, 939.00482;
 652.05652, 942.35583;
 493.98444, 958.35449;
 480.15509, 962.93707;
 589.65594, 966.90558;
 11.287517, 972.00403;
 848.84717, 972.27722;
 582.30884, 978.36395;
 498.27933, 979.10388;
 1129.4325, 983.625;
 445.68777, 992.17413;
 469.58417, 991.65857;
 516.15289, 994.3479;
 1149.5325, 999.64771;
 1079.8937, 1001.0438;
 1330.1211, 1005.936;
 542.92566, 1007.5116;
 7.7873955, 1010.0748;
 528.0863, 1014.4551;
 1068.6708, 1025.2885;
 931.72156, 1035.8073;
 996.61218, 1047.7421;
 430.62378, 1058.6932;
 501.82376, 1075.9285;
 408.27167, 1082.14;
 455.27905, 1091.1307;
 585.84991, 1091.618;
 1321.1849, 1092.4877;
 368.72437, 1096.3009;
 895.18396, 1095.4967;
 461.28973, 1118.3776;
 433.74408, 1125.9498;
 438.99643, 1135.3292;
 344.99789, 1136.3329;
 428.97842, 1138.9032;
 1233.7838, 1139.213;
 335.94482, 1145.9773;
 655.73737, 1146.2686;
 432.45386, 1148.2977;
 1180.2694, 1149.7549;
 323.53662, 1158.8873;
 368.45926, 1159.2352;
