[659.38257, 29.519396;
 750.0459, 239.00966;
 181.05109, 240.03917;
 455.02936, 239.5764;
 802.11371, 241.00308;
 542.97729, 249.59529;
 368.9021, 252.69342;
 103.74375, 255.06104;
 168.18208, 257.8895;
 894.95593, 260.81741;
 104.67529, 264.09302;
 1275.0979, 265.5029;
 579.69629, 267.20758;
 1009.9183, 270.89755;
 1386.0536, 272.01309;
 719.97821, 273.34988;
 794.59314, 276.03824;
 1292.1852, 275.5271;
 844.81488, 277.65659;
 1244.1771, 283.40179;
 804.09418, 286.84781;
 762.78027, 287.76129;
 779.01141, 287.89252;
 333.7037, 293.52142;
 469.11987, 292.49377;
 843.06128, 294.29114;
 184.97908, 296.91504;
 1087.1495, 301.94836;
 42.895893, 302.90033;
 1214.3447, 304.95679;
 342.62048, 313.84402;
 842.47168, 317.39835;
 1269.4061, 319.62628;
 346.54367, 321.27133;
 501.76199, 330.10986;
 864.31592, 332.40039;
 201.97653, 333.30704;
 397.06451, 335.2569;
 546.22235, 335.09903;
 235.46121, 336.12741;
 332.49911, 339.45511;
 498.37317, 342.07043;
 845.8667, 343.26715;
 142.63127, 344.91388;
 767.4787, 346.14316;
 1089.0652, 348.12457;
 191.62637, 349.00488;
 730.86627, 348.74902;
 1249.6052, 348.68759;
 775.78516, 354.72006;
 186.35579, 356.16553;
 508.99448, 360.4765;
 752.90363, 362.46143;
 849.56079, 361.50861;
 109.15697, 367.20062;
 365.1232, 369.11206;
 631.0567, 368.89377;
 1321.8024, 368.54095;
 134.86113, 370.38226;
 701.30719, 370.95206;
 768.82642, 375.3436;
 889.76349, 377.46008;
 482.57397, 381.10617;
 255.52448, 382.57346;
 787.39581, 384.32251;
 705.40118, 386.16083;
 1233.9434, 385.55551;
 414.5379, 389.81067;
 929.94061, 393.06818;
 771.82227, 393.8718;
 811.06348, 395.65463;
 133.48563, 400.02054;
 906.40094, 399.58859;
 546.95282, 400.51407;
 1272.5288, 403.56363;
 1349.8856, 410.44382;
 281.37427, 413.62341;
 795.48773, 414.71887;
 299.3812, 421.32208;
 321.99759, 422.73682;
 1304.5354, 426.82181;
 469.55865, 429.73727;
 701.74469, 430.10019;
 321.92752, 431.02075;
 672.70789, 431.11676;
 503.05106, 433.42926;
 781.27698, 436.41516;
 367.39935, 440.19135;
 284.8316, 441.44342;
 629.07587, 441.23169;
 894.93231, 442.89056;
 508.12567, 446.9216;
 821.74573, 447.24594;
 1212.4691, 448.95023;
 669.99615, 450.97406;
 140.07269, 452.1618;
 421.91733, 469.66324;
 149.62302, 473.33884;
 141.33842, 477.77774;
 824.51129, 483.7009;
 803.336, 485.79654;
 186.91504, 487.48093;
 684.03571, 489.36923;
 412.36551, 490.28473;
 936.98059, 490.02432;
 842.84161, 502.56842;
 101.67467, 504.05087;
 574.53473, 505.50195;
 678.52258, 505.6221;
 114.79289, 506.81503;
 829.58551, 506.63181;
 668.80548, 511.7915;
 808.95142, 511.67703;
 193.6765, 528.13214;
 725.46735, 528.37219;
 794.42194, 529.16473;
 1361.97, 528.63776;
 512.46149, 533.15967;
 129.14046, 543.0639;
 621.62408, 543.73346;
 139.10759, 544.62976;
 1350.5286, 546.50403;
 157.47374, 548.67303;
 313.15668, 551.06714;
 550.67749, 558.83405;
 794.36383, 559.1629;
 1110.8116, 559.75842;
 727.91785, 562.1438;
 824.15479, 564.34528;
 744.73138, 564.73303;
 694.94672, 567.79639;
 833.30048, 567.48865;
 802.68927, 577.6488;
 792.06482, 578.53491;
 641.10071, 580.09094;
 834.19983, 583.28308;
 814.82568, 586.40131;
 1037.2655, 585.89056;
 360.04016, 587.20557;
 609.88428, 591.23621;
 731.95673, 592.01447;
 742.94574, 592.37585;
 926.63171, 591.69257;
 265.16217, 597.25549;
 258.71109, 603.82684;
 773.02917, 605.22357;
 1286.8832, 604.68329;
 1151.8086, 612.43378;
 1164.9365, 612.03259;
 743.13336, 616.36652;
 1337.4767, 616.7984;
 773.02435, 621.26758;
 170.42719, 623.49249;
 993.33722, 623.85327;
 843.78339, 624.82568;
 1254.7124, 629.43738;
 112.01382, 630.3941;
 472.44003, 629.63806;
 248.77513, 635.8244;
 940.30847, 644.20343;
 118.94083, 645.85889;
 129.30553, 649.98926;
 1163.0437, 676.42554;
 337.14276, 679.47992;
 166.97452, 682.76398;
 704.19336, 683.27258;
 399.17401, 683.99658;
 800.0567, 689.88251;
 1386.4597, 689.81561;
 154.14903, 692.76099;
 715.84686, 695.03839;
 899.69196, 699.03949;
 744.07843, 701.02594;
 1183.2422, 711.43311;
 159.72552, 713.34692;
 664.50378, 714.18109;
 169.08406, 715.10144;
 212.70454, 717.01666;
 205.1601, 721.34912;
 1195.2411, 726.56409;
 1169.7634, 729.48145;
 1338.3439, 729.06775;
 301.01733, 735.03076;
 1102.944, 735.95514;
 1185.493, 736.64581;
 1112.5162, 738.51007;
 66.857361, 740.37561;
 165.25365, 741.34424;
 1270.7881, 743.90582;
 1180.597, 747.25098;
 290.46121, 749.0722;
 724.97046, 749.12573;
 1334.9657, 752.72839;
 987.5083, 756.44769;
 1059.8225, 761.24445;
 750.0152, 762.6734;
 776.47076, 769.39941;
 700.7818, 772.61993;
 1143.0792, 774.32379;
 484.83817, 776.14087;
 718.28418, 776.02307;
 197.45715, 777.22656;
 175.59671, 780.22363;
 204.52942, 779.92584;
 910.77704, 782.2439;
 1350.2032, 781.50922;
 725.52087, 783.9046;
 708.73688, 786.63007;
 771.82086, 787.01868;
 667.09827, 788.02002;
 1213.4496, 793.30548;
 620.8974, 794.39789;
 752.79095, 797.1944;
 873.16949, 797.59216;
 122.3724, 799.383;
 131.58139, 800.32458;
 1151.1083, 800.41547;
 753.89508, 806.8728;
 793.17499, 813.47552;
 759.50916, 815.39587;
 724.95813, 818.81256;
 1406.7623, 821.37994;
 1316.2705, 823.49109;
 869.47327, 835.90704;
 271.04529, 843.10394;
 984.14111, 844.98981;
 758.67163, 868.72577;
 746.65973, 872.51434;
 702.51257, 876.18073;
 1398.3545, 882.47394;
 1049.663, 886.08917;
 288.10773, 892.35291;
 223.42763, 893.14117;
 1051.9303, 896.0141;
 947.21368, 901.40979;
 760.54639, 904.01843;
 1337.926, 903.77997;
 732.92639, 911.69702;
 765.38672, 914.21942;
 745.06903, 914.9314;
 176.09572, 916.55945;
 564.64563, 918.5304;
 171.34166, 924.27673;
 572.2923, 924.06982;
 460.06039, 926.70044;
 176.86032, 932.66217;
 418.70041, 934.55658;
 755.9657, 933.62769;
 308.54114, 934.66724;
 409.03049, 938.63538;
 665.60345, 939.57739;
 1300.9299, 941.83484;
 653.85852, 942.97894;
 1067.2329, 942.90002;
 1291.9462, 942.73096;
 158.17673, 946.49329;
 1299.7196, 951.15558;
 681.45813, 953.81964;
 125.22958, 959.47998;
 655.37958, 959.35535;
 688.0722, 960.21387;
 819.28314, 962.93433;
 229.43338, 963.49011;
 1062.7736, 966.01691;
 685.49762, 967.88043;
 328.53918, 968.68304;
 116.27447, 976.91791;
 675.85486, 978.10059;
 767.68622, 979.94171;
 390.10062, 986.23718;
 347.07745, 989.40399;
 1137.609, 989.46698;
 746.89758, 991.47314;
 1254.851, 991.9209;
 75.883087, 998.96307;
 468.17001, 1000.7761;
 1185.4424, 1004.4394;
 777.86023, 1004.8849;
 72.707588, 1007.1574;
 734.71167, 1007.9363;
 1148.9899, 1008.4862;
 1120.1217, 1009.0255;
 1399.8215, 1008.7318;
 404.37634, 1009.7427;
 1023.6103, 1015.2703;
 659.8299, 1017.4321;
 1305.8765, 1017.1778;
 1384.5676, 1016.6218;
 170.74028, 1018.168;
 249.45628, 1022.1899;
 733.71045, 1022.0626;
 1392.3226, 1022.6197;
 654.2489, 1028.2944;
 130.62625, 1029.3824;
 1403.6233, 1032.229;
 166.77232, 1034.8625;
 387.84021, 1036.6321;
 733.50854, 1036.604;
 727.59155, 1047.6583;
 1340.9241, 1052.1317;
 728.53656, 1056.5054;
 689.11798, 1058.8458;
 699.12518, 1067.3511;
 71.814026, 1067.5914;
 689.81976, 1072.0314;
 747.25287, 1076.7455;
 198.03839, 1083.3157;
 1220.8528, 1084.7931;
 741.13043, 1089.4126;
 374.88495, 1089.931;
 222.52394, 1093.9088;
 595.6358, 1093.8171;
 668.0661, 1095.5509;
 810.55182, 1098.254;
 1112.3615, 1101.0592;
 1396.9232, 1103.702;
 574.66827, 1105.2344;
 670.06708, 1106.1472;
 729.55103, 1105.8856;
 1284.6008, 1109.3163;
 604.57294, 1111.4908;
 690.54108, 1115.6299;
 678.56805, 1122.2483;
 200.92444, 1123.4619;
 531.21075, 1128.2296;
 682.63831, 1130.9492;
 1320.745, 1131.7098;
 670.66394, 1133.7903;
 1307.0377, 1134.2445;
 728.30548, 1138.3904;
 680.27557, 1143.1581;
 339.06479, 1144.4691;
 668.09912, 1145.0114;
 58.490383, 1147.4847;
 456.89618, 1149.9604;
 674.34424, 1149.5715;
 329.91718, 1153.3982;
 308.2103, 1155.5891;
 679.98096, 1156.0555;
 719.6308, 1157.342;
 911.97369, 1157.9105;
 667.94678, 1158.8137;
 822.32874, 1161.1206;
 660.47467, 1162.1787;
 438.08746, 1162.6536;
 653.30371, 1165.782;
 677.86328, 1165.5967;
 488.13779, 1167.2333;
 729.1322, 1166.6144;
 710.72015, 1168.2205;
 982.58826, 1167.4871;
 1210.3286, 1167.5046;
 667.97229, 1169.7501;
 1167.3618, 1169.6342;
 651.88556, 1175.0374;
 717.18933, 1179.0909;
 244.66896, 1181.104;
 1051.1479, 1180.9308;
 658.98663, 1181.5535;
 1193.1715, 1187.0959;
 1369.349, 1197.7502;
 675.75873, 1199.7386;
 661.02649, 1202.021;
 748.52386, 1203.5002;
 1369.5956, 1217.4047;
 274.67892, 1219.2037;
 769.93872, 1220.2639;
 906.85126, 1221.08;
 1093.2859, 1231.0402;
 680.29462, 1236.1947;
 741.78485, 1236.4324;
 721.69489, 1245.6832;
 685.75922, 1249.7283;
 799.65656, 1250.4602;
 926.68048, 1253.7982;
 744.4422, 1261.9026;
 732.97992, 1266.4033;
 261.84409, 1266.7209;
 679.81598, 1268.6254;
 270.06503, 1269.8315;
 385.22708, 1272.6799;
 667.80725, 1279.0227;
 728.54016, 1285.7693;
 737.90656, 1289.7904;
 106.93317, 1292.9313;
 512.36139, 1293.8076;
 675.14728, 1295.5756;
 733.07513, 1299.3356;
 741.54138, 1302.5659;
 871.58099, 1301.8232;
 659.66327, 1304.4513;
 1098.2815, 1308.3507;
 668.28076, 1310.8435;
 568.27289, 1312.5383;
 234.25285, 1322.2926;
 703.52429, 1323.8998;
 1172.0956, 1328.9839;
 991.49634, 1329.7832;
 1210.1122, 1329.537;
 720.45935, 1330.7375;
 1145.1073, 1335.0459;
 1279.1227, 1336.4136;
 1006.2162, 1340.8203;
 515.59955, 1346.597;
 709.88965, 1349.5142;
 735.76141, 1349.5256;
 947.65497, 1362.7668;
 693.72015, 1363.8796;
 1140.1764, 1375.7039;
 1304.1039, 1376.8805;
 677.48041, 1379.3881;
 1244.998, 1379.744;
 172.97318, 1381.775;
 1170.8732, 1382.6106;
 689.10834, 1387.2671;
 1208.3258, 1390.1177;
 1200.4011, 1395.458;
 675.82605, 1405.3325;
 898.02173, 1406.4635;
 939.66168, 1408.0941;
 686.45679, 148.29968;
 563.328, 293.97205;
 812.87878, 594.56189;
 495.2908, 58.088585;
 92.216072, 60.09549;
 454.38663, 66.021408;
 465.09088, 67.280869;
 801.43103, 69.305771;
 373.77887, 70.937698;
 907.33813, 71.861595;
 398.71558, 77.612541;
 231.75594, 79.086922;
 351.80893, 79.295616;
 603.45593, 84.751503;
 503.83353, 87.881706;
 1127.7068, 91.81398;
 271.51752, 94.875137;
 677.0083, 95.991592;
 258.60599, 98.208008;
 223.50146, 101.36729;
 874.69464, 105.1378;
 189.62573, 108.79274;
 482.02454, 109.2911;
 1253.1569, 118.99841;
 1166.4844, 126.54923;
 287.9686, 128.96962;
 226.74622, 133.82269;
 685.14435, 135.38185;
 986.25159, 138.76105;
 976.73175, 140.25121;
 163.04773, 146.16364;
 549.59564, 145.49564;
 723.66791, 147.74963;
 367.69208, 151.09164;
 471.51074, 151.60623;
 285.25961, 153.49706;
 1230.4563, 155.38477;
 453.68671, 165.97519;
 800.64923, 171.21577;
 477.19534, 176.24619;
 802.78711, 177.0551;
 792.71075, 180.34161;
 319.00562, 180.76993;
 739.5011, 184.69493;
 383.71326, 189.33929;
 330.33847, 190.09279;
 320.5116, 190.81592;
 464.56088, 190.83185;
 714.63446, 191.37241;
 214.94632, 191.83812;
 848.87225, 191.53012;
 259.53214, 192.78818;
 445.45712, 193.15981;
 807.15375, 196.19429;
 471.87033, 197.8998;
 742.87598, 197.79318;
 815.08783, 199.80034;
 1227.4337, 204.813;
 204.07039, 208.16895;
 740.29779, 211.55013;
 441.04095, 212.39027;
 818.54773, 211.77492;
 829.54645, 212.13805;
 577.86169, 214.07851;
 731.61603, 214.36867;
 804.74231, 216.33545;
 1240.686, 215.60222;
 453.14233, 218.24289;
 739.05371, 222.59982;
 429.73767, 225.37323;
 752.46942, 225.81387;
 724.47784, 227.06137;
 1230.5751, 228.13763;
 450.03284, 229.96469;
 439.71667, 232.14328;
 520.16498, 234.59218;
 823.99323, 235.98065;
 865.32782, 238.41745;
 432.89227, 239.20671;
 750.83966, 238.70616;
 784.00256, 238.61365;
 181.19189, 240.31851;
 807.15637, 239.92247;
 740.03809, 240.50125;
 801.71838, 241.19244;
 1321.2517, 244.345;
 542.45435, 249.38602;
 759.1958, 248.73117;
 368.46188, 252.2005;
 894.78363, 259.88818;
 706.83429, 260.88449;
 104.03668, 264.63327;
 854.69012, 269.77481;
 1010.3334, 270.5686;
 719.3573, 273.8605;
 794.74945, 275.03339;
 844.74561, 277.72855;
 1260.0325, 281.9711;
 1282.7706, 281.66739;
 1244.1309, 283.20459;
 1270.2095, 285.69696;
 762.43372, 287.19937;
 779.39386, 288.11337;
 803.95605, 287.65717;
 333.71335, 293.09647;
 468.92767, 292.60266;
 842.89404, 295.40601;
 1220.5743, 296.87418;
 1086.6954, 302.1228;
 553.61475, 306.80228;
 652.1972, 308.5239;
 856.46387, 310.85074;
 885.80444, 312.03073;
 525.85455, 313.79666;
 842.34088, 317.29813;
 1268.9338, 319.39429;
 144.63152, 327.89233;
 786.60522, 328.17899;
 118.07293, 329.33087;
 501.93112, 330.87814;
 864.27502, 332.28821;
 201.88924, 333.44342;
 397.55862, 335.78528;
 332.12445, 338.55157;
 372.74698, 338.73184;
 781.92517, 338.82541;
 498.12122, 341.89822;
 143.02303, 345.00775;
 767.98846, 345.86313;
 191.36337, 348.47144;
 1249.2947, 348.76053;
 858.69342, 349.83524;
 442.67004, 351.96045;
 777.00958, 355.28174;
 256.629, 358.77454;
 768.28204, 359.41043;
 798.12164, 360.00153;
 849.66064, 362.05829;
 753.66266, 362.91034;
 1321.8762, 368.29233;
 134.47589, 369.62604;
 702.09033, 370.3143;
 767.80444, 377.62674;
 889.37964, 377.64386;
 901.09674, 379.02621;
 483.1387, 381.40649;
 255.46402, 382.64145;
 787.48694, 384.43643;
 358.06628, 386.83856;
 706.05676, 386.82605;
 807.39917, 386.60757;
 414.47382, 389.6492;
 929.63208, 392.15631;
 772.52667, 392.90509;
 811.45178, 395.72345;
 1194.8951, 397.71353;
 906.76111, 399.03934;
 546.9364, 400.11255;
 692.65295, 401.53107;
 1272.9182, 403.815;
 281.7066, 413.58243;
 795.84949, 414.97214;
 767.81854, 420.97839;
 299.04523, 421.52512;
 672.52026, 431.32303;
 612.76331, 433.47849;
 837.54877, 434.75732;
 851.52386, 436.35791;
 629.26898, 441.39893;
 894.85059, 442.59399;
 799.45422, 444.34421;
 821.05676, 446.73596;
 1212.4507, 448.96603;
 669.40582, 450.87769;
 1330.3077, 450.84232;
 813.82855, 457.17899;
 322.4126, 473.02161;
 557.31146, 474.19003;
 406.91806, 476.22919;
 141.39764, 478.10718;
 873.4585, 481.24075;
 129.62305, 482.18024;
 156.75525, 484.21222;
 1381.1196, 484.95639;
 804.38123, 485.95737;
 186.8434, 487.37952;
 412.7063, 490.19568;
 684.08081, 489.61707;
 936.84375, 489.9747;
 757.38837, 492.89255;
 842.98901, 502.65375;
 678.55304, 505.70743;
 292.38443, 507.32092;
 829.78967, 506.95886;
 209.27792, 508.93011;
 362.0759, 510.54553;
 669.02118, 511.58017;
 809.25311, 511.93457;
 797.86407, 513.82623;
 196.18864, 517.75073;
 789.68451, 520.98444;
 193.63676, 528.67761;
 725.9765, 528.6402;
 794.04163, 529.54407;
 512.27722, 533.64063;
 129.32033, 542.89532;
 139.16725, 544.28027;
 818.15448, 546.43793;
 313.0498, 550.82135;
 346.47958, 551.00745;
 800.60187, 550.71869;
 827.909, 554.17242;
 550.68073, 558.92371;
 794.65906, 559.85388;
 728.13556, 562.17297;
 823.47632, 564.43036;
 743.89771, 565.02563;
 627.90497, 565.97565;
 833.61237, 566.97839;
 695.0932, 567.76447;
 819.55981, 574.05017;
 547.9809, 577.59802;
 792.02545, 577.7616;
 803.32587, 577.46942;
 641.33734, 580.27991;
 738.54724, 580.05981;
 834.48627, 583.40015;
 188.38947, 585.24347;
 814.65088, 585.46466;
 752.60925, 587.65552;
 777.01215, 588.42365;
 609.32721, 591.64014;
 731.27844, 592.11768;
 926.92322, 591.75903;
 419.89761, 592.5957;
 743.00848, 592.64771;
 566.63483, 594.60712;
 265.23413, 596.81622;
 806.05688, 601.16913;
 773.31665, 604.97217;
 1286.1556, 605.22247;
 168.06406, 606.75818;
 788.41272, 608.65173;
 810.98596, 611.76038;
 1048.2871, 611.76971;
 1151.803, 612.30066;
 1164.6012, 612.47894;
 1300.236, 612.13971;
 742.16638, 616.38269;
 753.33075, 616.23682;
 1337.4744, 617.33325;
 791.11206, 620.04626;
 771.69226, 621.00348;
 993.68359, 623.35297;
 170.20042, 623.51129;
 843.91071, 624.33881;
 1254.6902, 628.76074;
 472.59821, 629.85266;
 248.3689, 635.71289;
 757.25653, 640.28638;
 940.54346, 643.76483;
 118.3517, 646.74072;
 128.69649, 649.47144;
 783.24078, 654.23639;
 796.12573, 655.59485;
 108.49741, 662.1745;
 219.48233, 672.5069;
 432.07721, 672.08557;
 1163.905, 676.69232;
 713.3172, 678.30994;
 337.24039, 679.2356;
 167.29311, 682.68939;
 398.05695, 683.90973;
 1144.3125, 685.90149;
 1199.8972, 686.02301;
 899.25867, 686.98932;
 799.60931, 689.40851;
 1386.3868, 689.88171;
 153.54971, 693.23413;
 715.21606, 694.84583;
 900.25372, 699.23761;
 743.89948, 701.2583;
 1171.6425, 709.35944;
 1183.2496, 711.30237;
 313.15408, 711.92114;
 159.44392, 713.28668;
 664.64728, 714.24872;
 169.28465, 715.10773;
 179.13647, 716.289;
 1325.4673, 720.29443;
 1187.79, 722.76416;
 424.90579, 724.08844;
 1195.1609, 727.98041;
 1169.6205, 729.2995;
 1337.9287, 728.54852;
 1102.6915, 735.90656;
 1185.8153, 737.51825;
 222.24481, 741.09528;
 165.0867, 742.15338;
 716.13873, 741.76746;
 1387.5206, 749.21069;
 725.57733, 749.49731;
 1335.3386, 752.68323;
 986.91724, 756.38782;
 1175.1648, 757.68286;
 1153.7102, 758.81793;
 704.83453, 760.76953;
 749.60962, 762.51917;
 1351.6428, 761.59637;
 766.49451, 766.39764;
 757.01074, 769.27557;
 776.33459, 769.28839;
 276.76593, 769.83386;
 1142.9539, 774.39673;
 717.96417, 776.15894;
 485.06409, 776.62463;
 768.99054, 778.15326;
 202.37952, 779.39343;
 1211.1661, 778.88373;
 174.78929, 779.87396;
 1349.9211, 781.51465;
 909.85052, 781.56946;
 725.91766, 783.46985;
 708.0249, 786.47809;
 772.72729, 787.35797;
 666.698, 788.03143;
 761.35114, 790.72131;
 620.95349, 794.09088;
 718.11554, 795.12085;
 873.6283, 797.29688;
 121.51927, 799.19678;
 131.7471, 800.21863;
 1150.5604, 800.35925;
 724.37213, 804.66162;
 753.7088, 806.82623;
 793.3064, 813.77612;
 1375.1992, 816.77216;
 725.08588, 819.00787;
 781.20074, 824.31152;
 1315.4552, 823.78693;
 508.63525, 827.15784;
 747.92255, 829.64966;
 869.84882, 836.0899;
 740.95215, 837.35547;
 709.09851, 837.67737;
 270.36844, 842.94617;
 747.40125, 850.31372;
 766.58618, 857.41046;
 1109.3588, 863.96954;
 753.66663, 864.55908;
 857.67859, 866.6781;
 757.8858, 867.961;
 702.55066, 876.1795;
 835.21307, 880.77869;
 754.85162, 883.57196;
 341.90729, 884.80878;
 765.67615, 886.30609;
 756.11322, 888.35443;
 223.45641, 893.30811;
 288.35309, 892.58624;
 1051.583, 896.323;
 665.11371, 899.297;
 947.31146, 900.77917;
 760.88281, 903.34491;
 748.13989, 903.91791;
 733.62701, 912.55884;
 744.44672, 914.43536;
 765.88013, 913.9812;
 429.29761, 915.39044;
 1020.9958, 915.2688;
 176.22536, 915.64368;
 564.0285, 918.49133;
 757.35339, 923.26202;
 171.55302, 924.63654;
 145.61742, 927.25183;
 756.05444, 932.35699;
 177.09077, 932.72021;
 308.8826, 934.68842;
 461.69144, 936.82568;
 409.12292, 938.96118;
 665.33893, 939.44867;
 1300.8199, 941.62323;
 653.16431, 942.64264;
 1189.7122, 943.44513;
 1067.4227, 943.4599;
 1032.2134, 949.17706;
 660.69611, 950.96826;
 1291.7528, 952.19641;
 682.37799, 954.46045;
 762.30151, 954.83722;
 735.61572, 955.5072;
 1072.4102, 956.1308;
 125.71037, 959.3252;
 655.68652, 959.67078;
 1285.028, 960.57849;
 229.36935, 963.03687;
 819.6131, 962.69012;
 686.81964, 964.67792;
 1062.2676, 965.90582;
 743.40692, 966.56897;
 328.70737, 968.95978;
 712.25751, 970.93787;
 116.86025, 976.82513;
 689.03619, 978.39136;
 767.67987, 979.47382;
 173.65822, 980.29028;
 674.88757, 979.73755;
 672.41595, 984.92706;
 1126.2552, 984.98694;
 347.46979, 988.8725;
 1137.0938, 989.48352;
 747.34869, 991.44574;
 1254.7893, 991.56073;
 77.352577, 998.30212;
 1096.264, 997.8797;
 467.68176, 1000.7552;
 1185.8185, 1004.3735;
 476.88422, 1005.3987;
 777.87689, 1004.762;
 72.413918, 1007.1324;
 734.61572, 1007.4302;
 1147.1884, 1007.1452;
 1168.0857, 1007.4225;
 62.438568, 1009.5455;
 404.46277, 1010.4467;
 490.91095, 1010.1123;
 676.0144, 1009.5594;
