[1112.0011, 76.951035;
 972.5473, 560.15686;
 931.04028, 562.2771;
 869.46661, 567.75146;
 320.61624, 572.40332;
 169.66634, 582.38446;
 924.60193, 583.94836;
 845.26099, 585.02942;
 915.88428, 588.4444;
 201.59615, 588.5188;
 854.63074, 591.13837;
 254.37247, 591.789;
 865.05725, 591.55835;
 193.41258, 592.7934;
 136.20091, 600.38153;
 194.32916, 602.82294;
 904.55646, 604.12067;
 913.89136, 608.16705;
 938.86444, 607.47144;
 119.79415, 610.87433;
 842.92853, 612.1095;
 56.787949, 612.47614;
 929.84711, 613.45367;
 66.773735, 615.08606;
 945.50299, 614.91772;
 1446.6666, 618.11914;
 919.8938, 622.05548;
 310.65912, 623.74738;
 938.30182, 629.18756;
 866.07556, 631.19659;
 1343.2306, 648.62762;
 785.73578, 651.19482;
 224.18678, 655.64984;
 1383.1747, 657.70746;
 60.919456, 665.66608;
 779.81305, 666.3147;
 35.750042, 667.27643;
 146.03236, 673.90894;
 1014.0367, 682.47638;
 801.21338, 685.70343;
 1407.7129, 692.48785;
 1333.0243, 701.81189;
 855.34308, 704.17999;
 648.18768, 705.32166;
 757.46521, 707.72919;
 307.47357, 710.05481;
 737.24615, 718.26501;
 760.61481, 717.8974;
 691.12494, 722.60376;
 392.35349, 724.29358;
 728.02545, 726.35272;
 1423.8387, 728.65814;
 999.72638, 734.67499;
 313.20059, 737.12885;
 741.47382, 737.92279;
 727.78113, 742.41772;
 775.39343, 742.13904;
 1055.8784, 743.60748;
 743.68365, 748.43311;
 794.77832, 761.32806;
 937.1087, 761.84302;
 153.1734, 765.63135;
 783.49225, 765.64209;
 782.37653, 774.16437;
 725.91541, 778.52051;
 119.76144, 780.03778;
 757.26947, 782.49854;
 352.70996, 783.6394;
 537.09875, 784.56952;
 757.25818, 792.63562;
 787.68475, 807.65399;
 771.69196, 811.0672;
 677.64319, 816.78772;
 1210.1101, 819.3045;
 729.93823, 837.9834;
 602.36279, 850.38306;
 128.74045, 851.91504;
 613.53369, 852.9245;
 1403.7073, 855.30133;
 984.28723, 855.46613;
 727.1264, 856.84259;
 603.58838, 860.89905;
 196.78262, 861.67493;
 595.41846, 865.20874;
 842.7738, 865.61499;
 229.32269, 867.27557;
 695.10852, 871.70428;
 620.74951, 873.5993;
 1319.3485, 873.6864;
 712.92487, 881.18707;
 622.87476, 883.2879;
 617.46582, 887.73297;
 695.4093, 893.23419;
 468.13287, 897.33929;
 135.46718, 900.35071;
 638.88617, 903.64105;
 1357.1396, 909.62274;
 1176.3384, 914.2113;
 570.18231, 917.7027;
 1155.6844, 923.44366;
 560.00983, 924.37085;
 1174.0336, 927.29156;
 328.06659, 931.19958;
 305.46243, 932.80975;
 1178.8337, 933.9787;
 100.5559, 934.66974;
 1165.5956, 937.24518;
 682.20605, 939.34509;
 554.30334, 942.28748;
 639.7334, 946.51721;
 571.88574, 948.71051;
 1110.1138, 948.90149;
 735.54102, 950.23816;
 412.47211, 950.59723;
 476.15857, 951.87915;
 631.93372, 958.7868;
 877.18677, 961.07721;
 346.59573, 961.69531;
 678.4823, 965.83826;
 574.91095, 968.35303;
 49.302925, 969.09607;
 624.34222, 971.22717;
 475.36237, 971.48322;
 537.61597, 975.26154;
 1103.9299, 975.36011;
 613.72974, 977.81702;
 568.68384, 980.39197;
 557.29199, 980.58997;
 610.20404, 985.97913;
 1236.0778, 986.3877;
 47.520374, 988.89032;
 538.05579, 989.7804;
 1363.0458, 997.24847;
 534.56677, 999.78906;
 528.13629, 1007.3308;
 1301.9492, 1007.0043;
 970.38953, 1008.7231;
 616.02972, 1012.7652;
 534.31921, 1018.0765;
 604.53735, 1021.166;
 521.04865, 1023.5673;
 533.20276, 1027.4338;
 586.2735, 1029.0543;
 513.3244, 1032.6106;
 489.82813, 1035.3018;
 505.23459, 1036.2654;
 525.02014, 1036.8346;
 516.77997, 1039.3704;
 490.3111, 1043.0121;
 926.40186, 1044.4065;
 581.77118, 1049.0417;
 484.38339, 1050.4835;
 511.65082, 1055.1263;
 569.08954, 1057.1031;
 960.33698, 1056.954;
 1285.9443, 1058.6318;
 487.32629, 1059.6338;
 660.2442, 1063.1168;
 551.66235, 1069.1514;
 538.87585, 1073.7231;
 944.80707, 1074.5802;
 479.12079, 1078.3121;
 1235.6393, 1078.0424;
 555.46527, 1081.6461;
 492.65756, 1083.3192;
 473.35526, 1085.6401;
 539.16266, 1085.8654;
 466.85855, 1096.6631;
 147.32907, 1099.1354;
 478.59042, 1117.4987;
 1314.9938, 1121.5043;
 553.74554, 1123.1904;
 639.10547, 1123.6187;
 210.36604, 1126.4077;
 295.52292, 1127.5889;
 343.29675, 1127.6689;
 280.65527, 1130.7885;
 997.70013, 1132.2469;
 464.06876, 1134.9126;
 461.85019, 1145.2921;
 453.33923, 1146.8066;
 509.86011, 1146.4161;
 446.05432, 1148.5302;
 531.5766, 1148.5916;
 998.22113, 1154.2964;
 1015.282, 1163.4418;
